HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
30,85,56,4.71173777723088,4.71173777723088,100,0
30,85,57,4.79622591782821,4.79622591782821,100,0
30,85,58,4.94886017970935,4.94886017970935,100,0
30,85,59,5.03065725096822,5.03065725096822,100,0
30,85,60,5.13105911270134,5.13105911270134,100,0
30,85,61,5.31926039098572,5.31926039098572,100,0
30,85,62,5.86030441688855,5.86030441688855,100,0
30,85,63,5.98500530145582,5.98500530145582,100,0
30,85,64,6.12638171587527,6.12638171587527,100,0
30,85,65,6.27356856344125,6.27356856344125,100,0
30,85,66,6.46146971256272,6.46146971256272,100,0
30,85,67,6.7244783300333,6.7244783300333,100,0
30,85,68,8.36243202104908,8.36243202104908,100,0
30,85,69,8.75941245085214,8.75941245085214,100,0
30,85,70,9.13398644947563,9.13398644947563,100,0
30,85,71,9.47777765422758,9.47777765422758,100,0
30,85,72,10.1988419814503,10.1988419814503,100,0
30,85,73,10.6753447353124,10.6753447353124,100,0
30,85,74,11.3258770104013,11.3258770104013,100,0
30,85,75,12.0565432976415,12.0565432976415,100,0
30,85,76,12.7638664517725,12.7638664517725,100,0
30,85,77,13.5866670211183,13.5866670211183,100,0
30,85,78,14.5431672670497,14.5431672670497,100,0
30,85,79,16.2856595958015,16.2856595958015,100,0
30,85,80,18.2837619982312,18.2837619982312,100,0
30,85,81,20.1689342525955,20.1689342525955,100,0
30,85,82,22.5414634358434,22.5414634358434,100,0
30,85,83,25.5274402572624,25.5274402572624,100,0
30,85,84,29.4413242915502,29.4413242915502,100,0
30,85,85,Inf,34.9312704054579,99.4082840236686,0.591715976331361
45,45,0,Inf,NaN,0,1.69061707523246
45,45,1,Inf,16.4415223188525,76.8385460693153,0
45,45,2,Inf,9.74685144044665,78.3601014370245,0
45,45,3,Inf,8.26681913157949,79.8816568047337,0
45,45,4,Inf,6.96762183584554,80.8960270498732,0
45,45,5,Inf,5.5037147863837,81.9103972950127,0
45,45,6,Inf,5.17017385063083,82.9247675401522,0
45,45,7,Inf,4.69238042094654,83.85460693153,0
45,45,8,Inf,4.43552194255485,84.6999154691462,0
45,45,9,Inf,4.28336936808093,85.2916314454776,0
45,45,10,Inf,3.94533188201763,86.8131868131868,0
45,45,11,Inf,3.96392289650323,87.6584953508031,0
45,45,12,Inf,3.73993828043454,88.5038038884193,0
45,45,13,Inf,3.65048589889196,89.4336432797971,0
45,45,14,Inf,3.43390961598024,90.1098901098901,0
45,45,15,Inf,3.23959434693043,90.2789518174134,0.507185122569738
45,45,16,Inf,3.27689148671216,91.4623837700761,0
45,45,17,Inf,3.21709714503001,92.3076923076923,0
45,45,18,Inf,3.14669205196743,92.4767540152156,0
45,45,19,Inf,3.02668459566258,93.1530008453085,0
45,45,20,Inf,2.94845666062321,93.491124260355,0
45,45,21,Inf,2.86216387678895,93.9983093829248,0
45,45,22,Inf,2.97837716142304,95.0126796280642,0
45,45,23,Inf,2.98225613193984,95.3508030431107,0
45,45,24,Inf,3.0765118457066,96.0270498732037,0
45,45,25,Inf,3.02644424090968,96.196111580727,0
45,45,26,Inf,3.10468080927517,97.0414201183432,0
45,45,27,Inf,3.0561696657103,97.0414201183432,0
45,45,28,Inf,3.02341064359889,97.2104818258665,0
45,45,29,Inf,3.01372180128731,97.2104818258665,0
45,45,30,Inf,2.99116482101172,97.2104818258665,0
45,45,31,Inf,2.95862290549969,97.2104818258665,0
45,45,32,Inf,2.95491286037566,97.2104818258665,0
45,45,33,Inf,2.95885178605294,97.3795435333897,0
45,45,34,Inf,3.0527762428374,97.5486052409129,0
45,45,35,Inf,3.02981748717063,97.5486052409129,0
45,45,36,Inf,3.05069527057929,97.5486052409129,0
45,45,37,Inf,3.10120841135407,97.7176669484362,0
45,45,38,Inf,3.16670205580113,97.8867286559594,0
45,45,39,Inf,3.17756742416679,97.8867286559594,0
45,45,40,Inf,3.20564061983778,97.8867286559594,0
45,45,41,Inf,3.2746966919264,98.0557903634827,0
45,45,42,Inf,3.29027498453591,98.0557903634827,0
45,45,43,Inf,3.34973366817569,98.2248520710059,0
45,45,44,Inf,3.38972787215924,98.2248520710059,0
45,45,45,Inf,3.4346471711253,96.9568892645816,1.26796280642434
45,45,46,Inf,3.47741021758168,97.6331360946746,0
45,45,47,Inf,3.51958208063808,97.6331360946746,0
45,45,48,Inf,3.53231085631282,97.1259509721048,0
45,45,49,Inf,3.60998969100872,96.5342349957735,0
45,45,50,Inf,3.67226301085943,95.3508030431107,0
45,45,51,Inf,3.73459887931667,93.491124260355,0
45,45,52,Inf,3.78095474380904,91.4623837700761,0
45,45,53,Inf,3.84036541051527,89.3491124260355,0
45,45,54,Inf,3.96279636817928,85.883347421809,0
45,45,55,Inf,4.06440262260844,80.9805579036348,0
45,45,56,Inf,4.19606242922557,73.8799661876585,0
45,45,57,Inf,4.32918776559432,69.1462383770076,0
45,45,58,Inf,4.43352313140986,62.7218934911243,0
45,45,59,Inf,4.57466053822594,57.6500422654269,0
45,45,60,Inf,4.64610762792024,52.3245984784446,0
45,45,61,Inf,4.85553739806519,46.9146238377008,0
45,45,62,Inf,5.07989368414688,41.8427726120034,0
45,45,63,Inf,5.33333631550579,37.9543533389687,0
45,45,64,Inf,5.64494126180935,33.0515638207946,0
45,45,65,Inf,5.9535646311977,28.9095519864751,0
45,45,66,Inf,6.17440790113847,24.9366018596788,0
45,45,67,Inf,6.38016665422262,20.4564666103128,0
45,45,68,Inf,6.8163865531967,16.9061707523246,0
45,45,69,Inf,7.28081855004729,14.5393068469992,0
45,45,70,Inf,7.94215560834262,12.0879120879121,0
45,45,71,Inf,8.56439491189652,10.312764158918,0
45,45,72,Inf,9.44466284542824,8.53761622992392,0
45,45,73,Inf,10.4048032910506,7.10059171597633,0
45,45,74,Inf,11.1342081007627,6.2552831783601,0
45,45,75,Inf,13.0794481141685,4.14201183431953,0.507185122569738
