label,x,y,z,d_true,ang_GLS_deg,pos_GLS_m,d_GLS_m,ang_WLS_deg,pos_WLS_m,d_WLS_m,ang_NLS_deg,pos_NLS_m,d_NLS_m
P49.t1,0.2,-0.6,0.8,1.35646599662505,1.03952257094873,0.0263630180077907,1.36569785820231,1.12415399852374,0.0288627397292,1.36737798010967,0.29606350574816,0.0107745101003965,1.34826491663989
P49.t2,0.2,-0.6,0.8,1.35646599662505,1.24637535700974,0.034913045555075,1.37480932455693,1.25569471916991,0.0366092354415201,1.37750855678058,0.309368623585666,0.00778975329590136,1.35909882399177
P49.t3,0.2,-0.6,0.8,1.35646599662505,1.35581167201826,0.038422057915621,1.37720799566919,1.37809765589762,0.0403812520613006,1.37987244849598,0.276090999408708,0.00859746215112315,1.3620352441236
P50.t1,0,-0.6,0.8,1.34164078649987,1.27391132352734,0.0326045848185894,1.35447650638677,1.31737627017419,0.0343304591647352,1.35635814785855,0.673113933865198,0.0157667754200608,1.34113295770536
P50.t2,0,-0.6,0.8,1.34164078649987,1.34839989570585,0.0362671035766792,1.35911743069356,1.37070200381083,0.0378250281702089,1.36127558913723,0.719229647513167,0.0174946765434506,1.34627237299034
P50.t3,0,-0.6,0.8,1.34164078649987,0.841715723685234,0.0207711398360764,1.34805327229621,0.859440912614965,0.0219333566071847,1.35021330037341,0.703360377183741,0.018695162199986,1.33269297809967
P51.t1,0,-0.8,0.8,1.4422205101856,0.567541868023971,0.0223394600044137,1.42497501247267,0.609467206223583,0.0210890104994914,1.42766816136498,0.67482591411785,0.0304626238519715,1.41683317493932
P51.t2,0,-0.8,0.8,1.4422205101856,0.674784963465404,0.020800984546689,1.43011248254187,0.666613190209994,0.0191947325594847,1.43280121702493,0.821486746342156,0.0287264597115258,1.42213093632815
P51.t3,0,-0.8,0.8,1.4422205101856,0.762808281849767,0.0227916577850667,1.42981254690732,0.645967771906832,0.0186620160793711,1.43296941684913,1.07863220086293,0.0340776423078278,1.42136865169187
P52.t1,0.2,-0.8,0.8,1.4560219778561,0.763611896125813,0.0207456657997642,1.46323047416905,0.723919752592545,0.0213078919858185,1.46665807491369,0.70099944849235,0.0184224312661468,1.45121609207483
P52.t2,0.2,-0.8,0.8,1.4560219778561,0.535445123698392,0.0145248277789317,1.46104046153024,0.594166569479928,0.0172451786655201,1.4642754926094,0.528240672030345,0.0153427325797145,1.44853010664553
P52.t3,0.2,-0.8,0.8,1.4560219778561,0.739251823167746,0.0195106333772913,1.46117004662071,0.826621825902178,0.0225921020536141,1.4641869231095,0.425118520210219,0.0127480539799429,1.44921400985149
P53.t1,0,-1,0.8,1.56204993518133,1.19554056691844,0.035186415607193,1.54844812925477,1.12014603976271,0.032745548711836,1.54992801422285,1.39512742603215,0.0418785514928936,1.54405350454367
P53.t2,0,-1,0.8,1.56204993518133,0.924956842976195,0.0316413318719067,1.54273275812807,0.861406133726513,0.0295736938301209,1.54389769808857,1.16608272204288,0.0396036574961975,1.53810582951146
P53.t3,0,-1,0.8,1.56204993518133,1.34510695744611,0.0400069271351439,1.57761948560888,1.2657373411852,0.0389845665152039,1.5798129233315,1.46381202337358,0.0417149740335346,1.57369971688557
P54.t1,-0.2,-1,0.8,1.57480157480236,1.55096483483111,0.0455806396478568,1.55807512538337,1.49621960076988,0.0443040091491204,1.55777157646113,1.76618956499445,0.0538127058159995,1.55081595477401
P54.t2,-0.2,-1,0.8,1.57480157480236,1.28816966544329,0.047365324102886,1.54293766581549,1.19774113031431,0.0455415204669112,1.54298639788733,1.59198297175524,0.0587552122430316,1.53497580735738
P54.t3,-0.2,-1,0.8,1.57480157480236,1.39201433077165,0.039604092994008,1.56409322304782,1.31927927398321,0.0377154140144932,1.56400030739079,1.6584642061447,0.048869208860276,1.55650929460731
P55.t1,-0.4,-1,0.8,1.61245154965971,1.811241480718,0.052092413136687,1.60086466605083,1.72846667287624,0.050142182110231,1.59952101659723,2.11384955517373,0.0639285448255718,1.58791288186994
P55.t2,-0.4,-1,0.8,1.61245154965971,2.46419754328376,0.0698221179738086,1.61925645676123,2.43630462929974,0.0688731164908645,1.61772663994389,2.56963981613664,0.0723610025268535,1.60767256903984
P55.t3,-0.4,-1,0.8,1.61245154965971,1.8757474417939,0.0537322722013258,1.60151090253881,1.78397084019811,0.0514849506871809,1.60022812973542,2.13406631041091,0.0638663608042171,1.58957088722806
P56.t1,-0.4,-1.2,0.8,1.74355957741627,2.65140983933629,0.0807997155429724,1.73687392582001,2.63747086291749,0.0804660765679709,1.73558143445508,2.48193844155669,0.0773119877687849,1.72530153266817
P56.t2,-0.4,-1.2,0.8,1.74355957741627,2.85635128700334,0.0993640227427138,1.78960302947921,2.83861935484466,0.0989073287598935,1.78965897631434,2.84206782261083,0.0924079335660178,1.7740560007354
P56.t3,-0.4,-1.2,0.8,1.74355957741627,2.337066409522,0.0751375670552067,1.7664106891035,2.30848821800271,0.0740902622401926,1.76574704393613,2.31627526141864,0.0712057305191411,1.75236498641354
P57.t1,-0.2,-1.2,0.8,1.70880074906351,1.74271248555236,0.0557410376826057,1.68784864773181,1.71119018095753,0.0549922582179821,1.68753592177697,1.76200687656392,0.0587202608958783,1.68177464633916
P57.t2,-0.2,-1.2,0.8,1.70880074906351,1.61419166359298,0.0515803636541873,1.68958896065937,1.56997155460526,0.0504193327742067,1.68944429341784,1.66298890982949,0.0555115475658285,1.68313450156255
P57.t3,-0.2,-1.2,0.8,1.70880074906351,2.04934714506113,0.0611202361470461,1.70897461227761,2.03451351190502,0.0606745880969647,1.70880296303997,2.06615817163334,0.0617701542198197,1.70321913861128
P58.t1,-0.2,-1.2,0.7,1.78044938147649,2.41805977317985,0.0751250781573997,1.77988149069474,2.38551618129295,0.0741232953886317,1.78042226962382,2.52370764278742,0.078565613018175,1.77359495977535
P58.t2,-0.2,-1.2,0.7,1.78044938147649,1.64320753976921,0.0590720486200275,1.75000400832491,1.59765355557216,0.0579336642019453,1.74988816103567,1.76752950460558,0.0658724798092407,1.74322457666047
P58.t3,-0.2,-1.2,0.7,1.78044938147649,1.23245636680719,0.0421685946500475,1.76238350700956,1.13966626944662,0.0393439724656404,1.76295348707111,1.49695024613466,0.0530497145978791,1.75432887163939
P59.t1,-0.4,-1.2,0.7,1.81383571472171,2.41730460121374,0.077490532659146,1.79988915977958,2.40354428850099,0.0772509507094466,1.79877073238548,2.42629330097811,0.0802463616198052,1.78890286442572
P59.t2,-0.4,-1.2,0.7,1.81383571472171,2.0332317960576,0.0679049016574978,1.79102063725642,1.97074716803707,0.0664010645555384,1.78999707195238,2.08694859819102,0.073888762759931,1.77951796223109
P59.t3,-0.4,-1.2,0.7,1.81383571472171,1.97096041477403,0.0655377382623802,1.79267449392747,1.89496433523163,0.0635974595944604,1.79169690190295,2.02718661869248,0.0713810239915021,1.78141990002425
P60.t1,0,-1,0.7,1.64012194668567,1.23133754856435,0.036729744243747,1.65008080504992,1.18848022487767,0.0363159775037764,1.65248116855359,1.41389765855797,0.0405928191597747,1.64278483429205
P60.t2,0,-1,0.7,1.64012194668567,0.446255028974928,0.0283621625904614,1.61474961736288,0.445897977906249,0.0253616190090888,1.61815667659343,0.724291273487401,0.0396359047404169,1.60620982051282
P60.t3,0,-1,0.7,1.64012194668567,0.588979528405787,0.0240229980666471,1.62292214086202,0.469688080599397,0.019006287206178,1.62663281015512,0.936051702517904,0.036851901057426,1.61460177324698
P61.t1,0.2,-0.8,0.7,1.53948043183407,0.300151009538002,0.0151312519044588,1.52665637627199,0.472152748044863,0.0163488341873584,1.5291157171664,0.530476941387799,0.0300809907745733,1.51292458722825
P61.t2,0.2,-0.8,0.7,1.53948043183407,0.634696238196786,0.0170571688930151,1.53902297759353,0.57532097566867,0.0156672994172739,1.54195492798091,0.559920807630634,0.0197693323952175,1.5265813094672
P61.t3,0.2,-0.8,0.7,1.53948043183407,0.338115217569606,0.0095338999887184,1.53656186563957,0.0891694603931305,0.00239615999749957,1.53951430561656,0.892804285433817,0.0291950465485081,1.52265211973863
P62.t1,0.2,-0.6,0.7,1.4456832294801,0.648749507571725,0.021438046365808,1.45943434531908,0.741638092654173,0.0246691677256696,1.46163733262848,0.623678070631348,0.0169767564799235,1.43922738798245
P62.t2,0.2,-0.6,0.7,1.4456832294801,1.58934410069475,0.0561122687865747,1.48438022555431,1.61634210019995,0.058615704775612,1.48721446172971,0.231280352392025,0.0248378147800938,1.46981399506235
P62.t3,0.2,-0.6,0.7,1.4456832294801,1.05030344671501,0.0289276973836646,1.45704109098257,1.15723293998825,0.0322137307847616,1.45899886478226,0.301438999088797,0.0104996661980103,1.4384248528704
P63.t1,0.2,-0.4,0.7,1.37477270848675,1.37230668672715,0.0502209111080309,1.41230099802816,1.57396709015436,0.0561852711856506,1.41585753141064,0.303762822002997,0.0262445256217333,1.39996553230268
P63.t2,0.2,-0.4,0.7,1.37477270848675,1.19163642503533,0.0351717547230463,1.39496049007858,1.43649910972069,0.0418049307388283,1.39800225367103,0.184760732644425,0.00743735470999701,1.38073724339247
P63.t3,0.2,-0.4,0.7,1.37477270848675,1.45095636716643,0.0412280581916643,1.39642147024925,1.69705725501891,0.0478168459050216,1.39924639393105,0.349501153477625,0.0121748477095232,1.38357335011001
P64.t1,0.2,-0.2,0.7,1.33041346956501,1.59272082314303,0.0423137369073102,1.35046771569531,1.78315469588641,0.0466147897225283,1.35119621622203,1.08424577306378,0.0307202554463649,1.34778106185373
P64.t2,0.2,-0.2,0.7,1.33041346956501,1.29510277870402,0.0348234470626868,1.34763711113782,1.47833746142305,0.0392508782021864,1.3490111404734,0.834014403226171,0.023708646226304,1.34395055552431
P64.t3,0.2,-0.2,0.7,1.33041346956501,1.35934284843821,0.0368587633546616,1.34907756634855,1.54916344460745,0.0413683845262894,1.35036475271943,0.892962024358866,0.0258042203778448,1.34561309221372
P65.t1,0,0,0.7,1.3,0.585689154062259,0.0158832217864492,1.30863201905958,0.721065571700541,0.0182909568581158,1.3080768223525,0.54864507808241,0.0152353095165226,1.30872434407609
P65.t2,0,0,0.7,1.3,0.462882406757463,0.0145934098053279,1.31009010630675,0.531177424859012,0.0156822706613019,1.30997838894854,0.45115686563397,0.0144066214189124,1.31009717938563
P65.t3,0,0,0.7,1.3,0.236059952942451,0.0142854833294141,1.31323238505638,0.32188774572263,0.0151798817273189,1.31328699020339,0.235489256374236,0.0142650176765813,1.31321559789
P66.t1,-0.4,0.2,0.7,1.37477270848675,0.77400768326938,0.0186037380745808,1.37574682244646,0.436261002795576,0.0110353310051156,1.37822659283505,0.843523676392298,0.0222189933352919,1.36545502570503
P66.t2,-0.4,0.2,0.7,1.37477270848675,0.560971770155268,0.0160167003028037,1.38338813871935,0.359854784153561,0.0129899983253256,1.38445059280401,0.81482810476499,0.0196367948673883,1.3727956010839
P66.t3,-0.4,0.2,0.7,1.37477270848675,0.494445316145453,0.0151052006055445,1.38407133432093,0.274132381222129,0.0122300436768219,1.38506761077502,0.888143639453517,0.021397540733959,1.37266893013421
P67.t1,-0.2,0.2,0.7,1.33041346956501,1.22723862911436,0.0346090230396999,1.34975142173742,1.34412678407661,0.03748572809051,1.35081389105962,0.598216683473161,0.0206787762430679,1.3456598546488
P67.t2,-0.2,0.2,0.7,1.33041346956501,1.18971377848949,0.0339088693269432,1.34979302783166,1.31183824652082,0.0368707129531015,1.35084308703987,0.568339781018358,0.020199541445911,1.3456407906193
P67.t3,-0.2,0.2,0.7,1.33041346956501,1.40799927723251,0.0366557260027709,1.34659392837978,1.51085854209536,0.0393274164919352,1.34773196379848,0.726346458667148,0.0211511173541181,1.3430709162332
P68.t1,-0.2,0.2,0.6,1.42828568570857,0.998385807455393,0.0263079537334319,1.43659857386138,1.08346795642478,0.0288427650246462,1.43815484189033,0.495197910037818,0.012860861990876,1.43184072857367
P68.t2,-0.2,0.2,0.6,1.42828568570857,1.58728689283942,0.0446853555603304,1.44851087468604,1.69746627658159,0.0473869338379877,1.44900117523112,0.878877679277594,0.0282586888263447,1.44596676017253
P68.t3,-0.2,0.2,0.6,1.42828568570857,1.31132050112609,0.0373498364545641,1.44598447402444,1.45499023618964,0.0407445566349109,1.44639554768045,0.691563254644061,0.0224655930908836,1.44258710911738
P69.t1,-0.4,0.2,0.6,1.46969384566991,0.911851326126715,0.0267416202762964,1.48247203320152,0.917003593029241,0.0270786519393015,1.48292252893727,0.409286578921421,0.0114791646928592,1.47429879486878
P69.t2,-0.4,0.2,0.6,1.46969384566991,1.11693411643195,0.0324187003711961,1.48458781210512,0.990249281089454,0.0304392268322377,1.48624950873181,0.567670913205728,0.0162617780757019,1.47686189017316
P69.t3,-0.4,0.2,0.6,1.46969384566991,0.601522595407646,0.0154941204378335,1.46819782871225,0.426219824896828,0.0109437898954868,1.47014211456641,0.697186718081668,0.0217584878321252,1.4571904145474
P70.t1,0,0,0.6,1.4,0.436155864230198,0.0163012726234325,1.41229457656128,0.465958661994685,0.0167863052570514,1.41228873047992,0.430317724863702,0.0162081098068946,1.41229530876234
P70.t2,0,0,0.6,1.4,0.301277713731414,0.013044117273912,1.41074894565291,0.34301341776966,0.0136936576646026,1.41080400438772,0.303108099045339,0.0131294379504538,1.41082148676252
P70.t3,0,0,0.6,1.4,0.319699481268956,0.0143757154378066,1.41204629088069,0.343234357433658,0.0147600500398707,1.4121207240429,0.317227616887357,0.0143603188280681,1.41206722278088
P71.t1,0.2,-0.2,0.6,1.42828568570857,1.38759155319932,0.0352960027423305,1.43490632065782,1.53086999593227,0.0390658588731977,1.43615157875713,0.990784395249622,0.0248900481713831,1.43116350093936
P71.t2,0.2,-0.2,0.6,1.42828568570857,1.72395525178272,0.0452232151327889,1.4417397001587,1.87788680551826,0.0491234836016572,1.44243473241029,1.24550422982294,0.0329944464819418,1.43911913908483
P71.t3,0.2,-0.2,0.6,1.42828568570857,1.62202088933542,0.0423387888208624,1.44028656862132,1.77673236393506,0.0462829058759502,1.44105459413298,1.15827196711038,0.0303672508398493,1.43740611322362
P72.t1,0.2,-0.4,0.6,1.46969384566991,1.93519645573495,0.0569644297478472,1.49681597764998,2.19763001797347,0.0642970268525591,1.49956335028914,0.763641822729077,0.0252602329572483,1.48551340653326
P72.t2,0.2,-0.4,0.6,1.46969384566991,2.29539512449968,0.0692591719653168,1.50501020816304,2.56695036095396,0.0765444188909768,1.5072883539788,1.01923711240039,0.0376224701733373,1.49651662711345
P72.t3,0.2,-0.4,0.6,1.46969384566991,2.28309634290083,0.066309186239704,1.49965622010982,2.56442543442972,0.0737503826982797,1.50161347887441,0.994445364511861,0.033052121604861,1.4904920880468
P73.t1,0.2,-0.6,0.6,1.53622914957372,0.797454642944223,0.0238848669062436,1.54672673223561,1.07244473719821,0.0314181646400056,1.54862365410158,0.605161798527829,0.0193532829404524,1.52559432546844
P73.t2,0.2,-0.6,0.6,1.53622914957372,1.37657910383171,0.0552587440043799,1.57691366254693,1.38293332865001,0.0585629081729022,1.58111364765968,0.197543295237886,0.0256776000308424,1.56134541394636
P73.t3,0.2,-0.6,0.6,1.53622914957372,1.36188092820866,0.0438242556620862,1.56003285455561,1.45454052259492,0.047990623863674,1.56370671398808,0.0641286433265838,0.00695778806544442,1.54297017249279
P74.t1,0.2,-0.8,0.6,1.62480768092719,0.57809999579366,0.0165719756771715,1.62230020402245,0.571905698137238,0.0162305387550528,1.62536531312048,0.532231666319594,0.0233567516294772,1.6069122870575
P74.t2,0.2,-0.8,0.6,1.62480768092719,1.20333376581406,0.0455138020746982,1.65456912047862,1.16668986092406,0.0468373587094762,1.65762584144783,0.424892266695092,0.0205686363093439,1.64143298542039
P74.t3,0.2,-0.8,0.6,1.62480768092719,0.698159760593319,0.0198177005313297,1.62556836339638,0.804720971453408,0.0231148161496245,1.62832913245355,0.358362860870489,0.0178304389151952,1.61012500712922
P75.t1,0,-1,0.6,1.72046505340853,1.3630952813565,0.042142771875102,1.70992806988243,1.22944553244339,0.0375485904734315,1.71319857203412,1.66171193922365,0.0530854434397376,1.70160318069767
P75.t2,0,-1,0.6,1.72046505340853,0.498761632270305,0.028988737507348,1.69557949497997,0.394612394002994,0.0244306983272852,1.69905945236276,0.852680918252108,0.0424185247046254,1.68645429110419
P75.t3,0,-1,0.6,1.72046505340853,0.924052199150326,0.0426103940317837,1.68790242543391,0.774190718461043,0.0370636071582138,1.69144088208978,1.26670386383762,0.0558857528902683,1.67909717736244
P76.t1,-0.4,-1.2,0.6,1.88679622641132,1.7251249970907,0.0589988877906605,1.86998813446947,1.62286599785401,0.0557422063091165,1.87016871150297,2.22331976399887,0.0793698351119238,1.8546884049643
P76.t2,-0.4,-1.2,0.6,1.88679622641132,1.93206816688246,0.0650681302819283,1.87203743750622,1.8400419023798,0.0620495308883623,1.87241565010552,2.41665960071302,0.0845776443779728,1.85641707627444
P76.t3,-0.4,-1.2,0.6,1.88679622641132,1.72179040750106,0.0573103241510901,1.87754453099136,1.61761539158766,0.0538717918388926,1.8779636484381,2.25475101518592,0.0778696729190167,1.86181193532883
P77.t1,-0.2,-1.2,0.6,1.85472369909914,1.734709879142,0.0669644437142386,1.81737863976632,1.68561302656508,0.0654643463417889,1.81773968642417,1.95571620426325,0.0768204227339853,1.81011218687095
P77.t2,-0.2,-1.2,0.6,1.85472369909914,1.09447668573652,0.0436700563603925,1.82885126178597,0.986288041123554,0.0403644584764491,1.82974979329985,1.46489453375998,0.0582089709752462,1.82035211447276
P77.t3,-0.2,-1.2,0.6,1.85472369909914,1.02066325279096,0.0422033585179744,1.82816914302581,0.906420878568085,0.0388769395003361,1.82898576633975,1.39622195689921,0.0568809059039763,1.81963233726073
P78.t1,-0.2,-1.2,0.5,1.9313207915828,1.13654881703208,0.0564704815119579,1.88945107746893,1.05614631006243,0.0544988924587777,1.88972673589503,1.45006837450384,0.0694099009016328,1.88141629625685
P78.t2,-0.2,-1.2,0.5,1.9313207915828,1.62127447275877,0.0752509517076767,1.87880882195392,1.58804428992083,0.0745300100058977,1.87871348331745,1.8438340146805,0.0854248885542138,1.87170427058075
P78.t3,-0.2,-1.2,0.5,1.9313207915828,1.48047182755228,0.0627291540346072,1.89266121596479,1.3982601918595,0.0599259895537778,1.89373084541269,1.8011564791526,0.0758902434824919,1.88482046025686
P79.t1,-0.4,-1.2,0.5,1.96214168703486,1.73016094696622,0.0683561213839612,1.92714483012475,1.64929613646218,0.0659733090447134,1.92722314835146,2.25820461842771,0.0907922139359011,1.91301790106786
P79.t2,-0.4,-1.2,0.5,1.96214168703486,3.13904783145695,0.109861970799887,1.93628239630264,3.103067888477,0.10860745647981,1.93659514825013,3.43240875620772,0.122611865751951,1.92350489863891
P79.t3,-0.4,-1.2,0.5,1.96214168703486,1.25394507606309,0.0646902952558654,1.91328709494682,1.1293002268678,0.0614751109409219,1.91397230590813,1.97374474480386,0.0920642089088437,1.89845657992014
P80.t1,0,-1,0.5,1.80277563773199,1.3764543916952,0.0465445794110147,1.78519479051152,1.24209684284835,0.0415947016132598,1.78810521858422,1.70090307963398,0.0593787413597401,1.77624192535453
P80.t2,0,-1,0.5,1.80277563773199,1.03235784022273,0.0607871909591409,1.75110125635239,0.834251055363675,0.0539474074794794,1.75545332262859,1.46608395307799,0.0765312398870725,1.74111526284273
P80.t3,0,-1,0.5,1.80277563773199,0.382948490573224,0.0357615195324115,1.76906484360826,0.214993200479563,0.0309875635348359,1.77252275523345,0.844819870646691,0.0510669968495555,1.75897575582128
P81.t1,0.2,-0.8,0.5,1.71172427686237,0.556797057422263,0.0171002731245293,1.70767815761066,0.787705448073803,0.0235446517319979,1.71079491374251,0.597924678216281,0.0296273890186282,1.68799418772594
P81.t2,0.2,-0.8,0.5,1.71172427686237,0.422731343870266,0.0142977062369218,1.70497464642836,0.737626207936926,0.022352458168809,1.7078353057413,0.722311792348331,0.0343957162268633,1.68480343060875
P81.t3,0.2,-0.8,0.5,1.71172427686237,0.83749980538638,0.0250865736587363,1.71337324761632,0.893760102457224,0.0272996652445061,1.7172055751609,0.438634000750865,0.0213370579931939,1.6948351437556
P82.t1,0.2,-0.6,0.5,1.62788205960997,0.810537919363315,0.043785825525408,1.66496031310506,0.926731412869646,0.0491145002611581,1.66913013164334,0.405933821645108,0.0227723031814674,1.64747693152378
P82.t2,0.2,-0.6,0.5,1.62788205960997,1.21333244908142,0.0406000307015648,1.64896809185887,1.47354202929265,0.048534599413226,1.65190428288244,0.37391507567444,0.0111074746846214,1.6310902178771
P82.t3,0.2,-0.6,0.5,1.62788205960997,1.50835697868277,0.0587469553384852,1.66750571553405,1.7072172320179,0.0651214174373697,1.6706190146226,0.219445595021588,0.024489258999528,1.65155240071349
P83.t1,0.2,-0.4,0.5,1.56524758424985,2.28310943102314,0.0711223099370026,1.59821354956998,2.56089634170898,0.0789305236041583,1.60027433197308,1.084497188417,0.039063124300266,1.59042832204064
P83.t2,0.2,-0.4,0.5,1.56524758424985,1.79049855726822,0.0607493613110594,1.60052043829609,2.03444272627486,0.0681069352524281,1.6036423785014,0.728658888182744,0.0325025752609192,1.5908151457732
P83.t3,0.2,-0.4,0.5,1.56524758424985,2.1398488400349,0.065050065858768,1.59271775350695,2.4139092632684,0.0729196264006446,1.59502130343985,1.00397426391891,0.0330280510009114,1.58341035006386
P84.t1,0.2,-0.2,0.5,1.52643375224737,1.61355902116525,0.0449288601732543,1.53891217631718,1.73280373373941,0.0482061118912667,1.53964082116795,1.19083258047548,0.0332633676823595,1.53610909924785
P84.t2,0.2,-0.2,0.5,1.52643375224737,1.77019396938662,0.0493625618548054,1.54030939508161,1.89133950432923,0.0526301811297986,1.54083156698466,1.31306145316905,0.0369554531327055,1.53795783442878
P84.t3,0.2,-0.2,0.5,1.52643375224737,1.70048864187567,0.0471800381757882,1.53895913034119,1.82970725610185,0.0506595673893261,1.5394775417455,1.25446893796722,0.0349922518739307,1.53644549753203
P85.t1,0,0,0.5,1.5,0.538918891985949,0.0184217141476418,1.51177870477917,0.549203532704992,0.0186076019349279,1.51174290633384,0.530461821751602,0.0182564099485963,1.51178647379394
P85.t2,0,0,0.5,1.5,0.632193657282903,0.0171844420069331,1.5045333505572,0.597400975298743,0.0163527898679047,1.50469501951821,0.628025307751205,0.0170822038221631,1.50454499608402
P85.t3,0,0,0.5,1.5,0.570950654766175,0.0166965960705311,1.50736577777334,0.544599734852674,0.0161332416118459,1.50748265805599,0.568345702963969,0.0166401040165762,1.50737657717439
P86.t1,-0.4,0.2,0.5,1.56524758424985,1.2267887475617,0.0340999742872216,1.5711952565132,0.995637200455541,0.0287695742495783,1.57438932488544,0.739334535457898,0.0203311116619797,1.56278690254363
P86.t2,-0.4,0.2,0.5,1.56524758424985,0.779235249644141,0.0249981872035861,1.57820895570855,0.589310799780543,0.0219386410343084,1.58006875919492,0.619210852043885,0.0172021238126999,1.56828210807269
P86.t3,-0.4,0.2,0.5,1.56524758424985,0.922934056785814,0.0304624781820968,1.58214138788386,0.887730534084728,0.0303469201927671,1.5833035978523,0.426483226685977,0.0145647815883988,1.5739443647784
P87.t1,-0.2,0.2,0.5,1.52643375224737,1.18466996885068,0.0373037092743877,1.54599724961963,1.23863852447412,0.0392051215411042,1.54724973539719,0.682493214796089,0.0240880857723407,1.54212571709337
P87.t2,-0.2,0.2,0.5,1.52643375224737,1.45510528482607,0.0431765370444022,1.54496104561945,1.50347133434371,0.0448372854655964,1.54606746331828,0.855595826639752,0.0276504789191494,1.54191645203091
P87.t3,-0.2,0.2,0.5,1.52643375224737,1.14989214885476,0.0360211681051054,1.54507815707823,1.1962641240464,0.0378198303078835,1.54646742171856,0.677701039886171,0.0232557808419878,1.54098540524765
P88.t1,-0.4,0.2,0.4,1.66132477258362,0.881047883273085,0.030952926864,1.67860724473689,0.783390630080914,0.0296314641398766,1.68019816177595,0.507791408348578,0.0171934814097358,1.67013836989638
P88.t2,-0.4,0.2,0.4,1.66132477258362,0.93773879727949,0.0330230486268405,1.67984463033954,0.880695818911395,0.0325050286887229,1.68124134881621,0.461878097803906,0.0171054602716483,1.67191238866859
P88.t3,-0.4,0.2,0.4,1.66132477258362,0.904686483088664,0.0284959883297141,1.67225164184578,0.956900180628132,0.0301524219606281,1.67290012198463,0.295642252304304,0.00901217399760155,1.66408388806601
P89.t1,0,0,0.4,1.6,0.61494154356793,0.0212681732002675,1.61245595219462,0.598733087797659,0.0209072356781708,1.61246539258523,0.611854601424703,0.0211989286266022,1.61245736821319
P89.t2,0,0,0.4,1.6,0.61431518606792,0.021246800562083,1.612443849995,0.621206801376974,0.0213379643732197,1.6123313127735,0.601058888338777,0.020962107055569,1.61246955186577
P89.t3,0,0,0.4,1.6,0.875128185215571,0.0250800521904305,1.60545521186033,0.867468777281248,0.0248615054479114,1.6054132893111,0.848220025926194,0.0243690159875541,1.60555413690591
P90.t1,0.2,-0.4,0.4,1.66132477258362,1.07146905310748,0.0314782983686947,1.66611197854015,1.36248828755338,0.0403521694568036,1.66909254497405,0.647995350283609,0.0202073822994212,1.65378033884579
P90.t2,0.2,-0.4,0.4,1.66132477258362,1.95227398667166,0.0650644096871691,1.69245761413487,2.21258518015312,0.0730209139077413,1.69498903833949,0.960753536943668,0.0366774066813869,1.68495034983377
P90.t3,0.2,-0.4,0.4,1.66132477258362,1.80389494481035,0.0569673779120372,1.68309290880762,2.06410670728646,0.0650307125092181,1.6857129244715,0.897438851882269,0.0289383523276056,1.67378397232484
P91.t1,0.2,-0.6,0.4,1.72046505340853,1.15521695871237,0.0351945295796394,1.72607514151733,1.55646462933812,0.0475041968770382,1.72836387044397,0.727505713916032,0.0260321051877296,1.70616743023316
P91.t2,0.2,-0.6,0.4,1.72046505340853,1.43454464606064,0.049766201995977,1.74485580989098,1.71064789990963,0.0590132235922859,1.74876339332862,0.357242275443407,0.0128365712983001,1.72748188759014
P91.t3,0.2,-0.6,0.4,1.72046505340853,1.30221515073321,0.0421821568311826,1.73585049188275,1.67906742938815,0.0537573470545044,1.73839551238273,0.657406011170504,0.0200120785583241,1.71706314240316
P92.t1,0,-1,0.4,1.88679622641132,0.208854860604568,0.039689957983625,1.84769418594909,0.207341479186875,0.0356700415652931,1.85177342288198,0.97937480334615,0.0655502876432213,1.82945242282548
P92.t2,0,-1,0.4,1.88679622641132,0.159135953936831,0.0374045344835111,1.84975333505155,0.319200529419968,0.0346299269643349,1.85377087505691,0.91025513868525,0.0627264126816193,1.8314568365845
