BaseIndex,HalfAngle_deg,FOV_deg,K,Pattern,Budget,RequiredArea_mm2,TotalSamples,Area_mm2,RMS_full_cm,RMS_conditional_cm,Worst_cm,RegularCoverage_percent,TargetCoverage_percent,Feasible
457,30,60,5,center_ring,per_orientation,Inf,5000,25,Inf,60.8195999751498,Inf,97.9712595097211,4.3956043956044,0
457,30,60,5,center_ring,per_orientation,Inf,5000,50,Inf,30.4097999875749,Inf,97.9712595097211,11.5807269653424,0
457,30,60,5,center_ring,per_orientation,Inf,5000,75.4,Inf,20.1656498591345,Inf,97.9712595097211,19.1885038038884,0
457,30,60,5,center_ring,per_orientation,Inf,5000,100,Inf,15.2048999937874,Inf,97.9712595097211,24.9366018596788,0
457,30,60,5,center_ring,per_orientation,Inf,5000,150,Inf,10.1365999958583,Inf,97.9712595097211,37.447168216399,0
458,45,60,5,center_ring,per_orientation,Inf,5000,25,Inf,19.3327872927162,Inf,97.9712595097211,2.53592561284869,0
458,45,60,5,center_ring,per_orientation,Inf,5000,50,Inf,9.66639364635809,Inf,97.9712595097211,9.12933220625528,0
458,45,60,5,center_ring,per_orientation,Inf,5000,75.4,Inf,6.41007536230643,Inf,97.9712595097211,17.3288250211327,0
458,45,60,5,center_ring,per_orientation,Inf,5000,100,Inf,4.83319682317905,Inf,97.9712595097211,23.8377007607777,0
458,45,60,5,center_ring,per_orientation,Inf,5000,150,Inf,3.2221312154527,Inf,97.9712595097211,42.5190194420964,0
459,60,60,5,center_ring,per_orientation,Inf,5000,25,Inf,18.8257638911938,Inf,97.9712595097211,1.77514792899408,0
459,60,60,5,center_ring,per_orientation,Inf,5000,50,Inf,9.41288194559688,Inf,97.9712595097211,7.69230769230769,0
459,60,60,5,center_ring,per_orientation,Inf,5000,75.4,Inf,6.2419641549051,Inf,97.9712595097211,14.8774302620456,0
459,60,60,5,center_ring,per_orientation,Inf,5000,100,Inf,4.70644097279844,Inf,97.9712595097211,20.9636517328825,0
459,60,60,5,center_ring,per_orientation,Inf,5000,150,Inf,3.13762731519896,Inf,97.9712595097211,37.3626373626374,0
460,75,60,5,center_ring,per_orientation,Inf,5000,25,Inf,21.102061934434,Inf,97.9712595097211,1.0989010989011,0
460,75,60,5,center_ring,per_orientation,Inf,5000,50,Inf,10.551030967217,Inf,97.9712595097211,5.57903634826712,0
460,75,60,5,center_ring,per_orientation,Inf,5000,75.4,Inf,6.99670488542241,Inf,97.9712595097211,11.4116652578191,0
460,75,60,5,center_ring,per_orientation,Inf,5000,100,Inf,5.27551548360849,Inf,97.9712595097211,18.5967878275571,0
460,75,60,5,center_ring,per_orientation,Inf,5000,150,Inf,3.51701032240566,Inf,97.9712595097211,32.2062552831784,0
461,15,65,5,center_ring,per_orientation,409173457.473895,5000,25,32733876.5979116,32733876.5979116,554723302.851566,100,4.31107354184277,0
461,15,65,5,center_ring,per_orientation,409173457.473895,5000,50,16366938.2989558,16366938.2989558,277361651.425783,100,7.69230769230769,0
461,15,65,5,center_ring,per_orientation,409173457.473895,5000,75.4,10853407.3600503,10853407.3600503,183926824.552906,100,11.7497886728656,0
461,15,65,5,center_ring,per_orientation,409173457.473895,5000,100,8183469.14947791,8183469.14947791,138680825.712891,100,11.7497886728656,0
461,15,65,5,center_ring,per_orientation,409173457.473895,5000,150,5455646.09965194,5455646.09965194,92453883.8085943,100,16.821639898563,0
462,30,65,5,center_ring,per_orientation,1326.36502696307,5000,25,99.9988350401977,99.9988350401977,1370.95713342236,100,4.3956043956044,0
462,30,65,5,center_ring,per_orientation,1326.36502696307,5000,50,49.9994175200988,49.9994175200988,685.478566711179,100,11.5807269653424,0
462,30,65,5,center_ring,per_orientation,1326.36502696307,5000,75.4,33.1561124138586,33.1561124138586,454.561383760729,100,19.1885038038884,0
462,30,65,5,center_ring,per_orientation,1326.36502696307,5000,100,24.9997087600494,24.9997087600494,342.73928335559,100,24.9366018596788,0
462,30,65,5,center_ring,per_orientation,1326.36502696307,5000,150,16.6664725066996,16.6664725066996,228.492855570393,100,37.447168216399,0
463,45,65,5,center_ring,per_orientation,444.734829692735,5000,25,20.2670406583876,20.2670406583876,133.874719877422,100,2.53592561284869,0
463,45,65,5,center_ring,per_orientation,444.734829692735,5000,50,10.1335203291938,10.1335203291938,66.9373599387111,100,9.12933220625528,0
463,45,65,5,center_ring,per_orientation,444.734829692735,5000,75.4,6.71984106710463,6.71984106710463,44.3881697206307,100,17.3288250211327,0
463,45,65,5,center_ring,per_orientation,444.734829692735,5000,100,5.06676016459689,5.06676016459689,33.4686799693555,100,23.8377007607777,0
463,45,65,5,center_ring,per_orientation,444.734829692735,5000,150,3.37784010973126,3.37784010973126,22.3124533129037,100,42.5190194420964,0
464,60,65,5,center_ring,per_orientation,409.044874599926,5000,25,18.8460301207554,18.8460301207554,63.8766375799836,100,1.77514792899408,0
464,60,65,5,center_ring,per_orientation,409.044874599926,5000,50,9.42301506037769,9.42301506037769,31.9383187899918,100,7.69230769230769,0
464,60,65,5,center_ring,per_orientation,409.044874599926,5000,75.4,6.24868372704091,6.24868372704091,21.179256492037,100,14.8774302620456,0
464,60,65,5,center_ring,per_orientation,409.044874599926,5000,100,4.71150753018884,4.71150753018884,15.9691593949959,100,20.9636517328825,0
464,60,65,5,center_ring,per_orientation,409.044874599926,5000,150,3.1410050201259,3.1410050201259,10.6461062633306,100,37.3626373626374,0
465,75,65,5,center_ring,per_orientation,473.689686800505,5000,25,20.9779250653001,20.9779250653001,52.93761072905,100,1.0989010989011,0
465,75,65,5,center_ring,per_orientation,473.689686800505,5000,50,10.4889625326501,10.4889625326501,26.468805364525,100,5.57903634826712,0
465,75,65,5,center_ring,per_orientation,473.689686800505,5000,75.4,6.95554544605441,6.95554544605441,17.5522581992871,100,11.4116652578191,0
465,75,65,5,center_ring,per_orientation,473.689686800505,5000,100,5.24448126632503,5.24448126632503,13.2344026822625,100,18.5967878275571,0
465,75,65,5,center_ring,per_orientation,473.689686800505,5000,150,3.49632084421668,3.49632084421668,8.82293512150833,100,33.5587489433643,0
466,15,70,5,center_ring,per_orientation,165420512.290103,5000,25,13233640.9832083,13233640.9832083,217196773.398158,100,4.31107354184277,0
466,15,70,5,center_ring,per_orientation,165420512.290103,5000,50,6616820.49160414,6616820.49160414,108598386.699079,100,7.69230769230769,0
466,15,70,5,center_ring,per_orientation,165420512.290103,5000,75.4,4387811.99708497,4387811.99708497,72014845.2911665,100,11.7497886728656,0
466,15,70,5,center_ring,per_orientation,165420512.290103,5000,100,3308410.24580207,3308410.24580207,54299193.3495395,100,11.7497886728656,0
466,15,70,5,center_ring,per_orientation,165420512.290103,5000,150,2205606.83053471,2205606.83053471,36199462.2330264,100,16.821639898563,0
467,30,70,5,center_ring,per_orientation,1326.36502696307,5000,25,62.9905655408156,62.9905655408156,562.902988384811,100,4.3956043956044,0
467,30,70,5,center_ring,per_orientation,1326.36502696307,5000,50,31.4952827704078,31.4952827704078,281.451494192405,100,11.5807269653424,0
467,30,70,5,center_ring,per_orientation,1326.36502696307,5000,75.4,20.8854660281219,20.8854660281219,186.638921878253,100,19.1885038038884,0
467,30,70,5,center_ring,per_orientation,1326.36502696307,5000,100,15.7476413852039,15.7476413852039,140.725747096203,100,24.9366018596788,0
467,30,70,5,center_ring,per_orientation,1326.36502696307,5000,150,10.4984275901359,10.4984275901359,93.8171647308018,100,37.447168216399,0
468,45,70,5,center_ring,per_orientation,444.734829692735,5000,25,18.7322516389134,18.7322516389134,60.2727060779681,100,2.53592561284869,0
468,45,70,5,center_ring,per_orientation,444.734829692735,5000,50,9.36612581945671,9.36612581945671,30.136353038984,100,9.12933220625528,0
468,45,70,5,center_ring,per_orientation,444.734829692735,5000,75.4,6.21095876621797,6.21095876621797,19.9843189913687,100,17.3288250211327,0
468,45,70,5,center_ring,per_orientation,444.734829692735,5000,100,4.68306290972835,4.68306290972835,15.068176519492,100,23.8377007607777,0
468,45,70,5,center_ring,per_orientation,444.734829692735,5000,150,3.1220419398189,3.1220419398189,10.0454510129947,100,42.5190194420964,0
469,60,70,5,center_ring,per_orientation,402.288128001976,5000,25,18.475746182273,18.475746182273,47.8911327134744,100,1.77514792899408,0
469,60,70,5,center_ring,per_orientation,402.288128001976,5000,50,9.23787309113651,9.23787309113651,23.9455663567372,100,7.69230769230769,0
469,60,70,5,center_ring,per_orientation,402.288128001976,5000,75.4,6.12591053788893,6.12591053788893,15.8790227829822,100,14.8774302620456,0
469,60,70,5,center_ring,per_orientation,402.288128001976,5000,100,4.61893654556825,4.61893654556825,11.9727831783686,100,20.9636517328825,0
469,60,70,5,center_ring,per_orientation,402.288128001976,5000,150,3.07929103037884,3.07929103037884,7.98185545224574,100,37.3626373626374,0
470,75,70,5,center_ring,per_orientation,468.074616429763,5000,25,20.792574082158,20.792574082158,52.93761072905,100,1.0989010989011,0
470,75,70,5,center_ring,per_orientation,468.074616429763,5000,50,10.396287041079,10.396287041079,26.468805364525,100,5.57903634826712,0
470,75,70,5,center_ring,per_orientation,468.074616429763,5000,75.4,6.89408954978713,6.89408954978713,17.5522581992871,100,11.4116652578191,0
470,75,70,5,center_ring,per_orientation,468.074616429763,5000,100,5.19814352053949,5.19814352053949,13.2344026822625,100,18.5967878275571,0
470,75,70,5,center_ring,per_orientation,468.074616429763,5000,150,3.465429013693,3.465429013693,8.82293512150833,100,33.5587489433643,0
471,15,75,5,center_ring,per_orientation,165420512.290103,5000,25,13233640.9832083,13233640.9832083,217196773.398158,100,4.31107354184277,0
471,15,75,5,center_ring,per_orientation,165420512.290103,5000,50,6616820.49160414,6616820.49160414,108598386.699079,100,7.69230769230769,0
471,15,75,5,center_ring,per_orientation,165420512.290103,5000,75.4,4387811.99708497,4387811.99708497,72014845.2911665,100,11.7497886728656,0
471,15,75,5,center_ring,per_orientation,165420512.290103,5000,100,3308410.24580207,3308410.24580207,54299193.3495395,100,11.7497886728656,0
471,15,75,5,center_ring,per_orientation,165420512.290103,5000,150,2205606.83053471,2205606.83053471,36199462.2330264,100,16.821639898563,0
472,30,75,5,center_ring,per_orientation,1326.36502696307,5000,25,62.9905655408156,62.9905655408156,562.902988384811,100,4.3956043956044,0
472,30,75,5,center_ring,per_orientation,1326.36502696307,5000,50,31.4952827704078,31.4952827704078,281.451494192405,100,11.5807269653424,0
472,30,75,5,center_ring,per_orientation,1326.36502696307,5000,75.4,20.8854660281219,20.8854660281219,186.638921878253,100,19.1885038038884,0
472,30,75,5,center_ring,per_orientation,1326.36502696307,5000,100,15.7476413852039,15.7476413852039,140.725747096203,100,24.9366018596788,0
472,30,75,5,center_ring,per_orientation,1326.36502696307,5000,150,10.4984275901359,10.4984275901359,93.8171647308018,100,37.447168216399,0
473,45,75,5,center_ring,per_orientation,444.734829692735,5000,25,18.7322516389134,18.7322516389134,60.2727060779681,100,2.53592561284869,0
473,45,75,5,center_ring,per_orientation,444.734829692735,5000,50,9.36612581945671,9.36612581945671,30.136353038984,100,9.12933220625528,0
473,45,75,5,center_ring,per_orientation,444.734829692735,5000,75.4,6.21095876621797,6.21095876621797,19.9843189913687,100,17.3288250211327,0
473,45,75,5,center_ring,per_orientation,444.734829692735,5000,100,4.68306290972835,4.68306290972835,15.068176519492,100,23.8377007607777,0
473,45,75,5,center_ring,per_orientation,444.734829692735,5000,150,3.1220419398189,3.1220419398189,10.0454510129947,100,42.5190194420964,0
474,60,75,5,center_ring,per_orientation,402.288128001976,5000,25,18.475746182273,18.475746182273,47.8911327134744,100,1.77514792899408,0
474,60,75,5,center_ring,per_orientation,402.288128001976,5000,50,9.23787309113651,9.23787309113651,23.9455663567372,100,7.69230769230769,0
474,60,75,5,center_ring,per_orientation,402.288128001976,5000,75.4,6.12591053788893,6.12591053788893,15.8790227829822,100,14.8774302620456,0
474,60,75,5,center_ring,per_orientation,402.288128001976,5000,100,4.61893654556825,4.61893654556825,11.9727831783686,100,20.9636517328825,0
474,60,75,5,center_ring,per_orientation,402.288128001976,5000,150,3.07929103037884,3.07929103037884,7.98185545224574,100,37.3626373626374,0
475,75,75,5,center_ring,per_orientation,468.074616429763,5000,25,20.792574082158,20.792574082158,52.93761072905,100,1.0989010989011,0
475,75,75,5,center_ring,per_orientation,468.074616429763,5000,50,10.396287041079,10.396287041079,26.468805364525,100,5.57903634826712,0
475,75,75,5,center_ring,per_orientation,468.074616429763,5000,75.4,6.89408954978713,6.89408954978713,17.5522581992871,100,11.4116652578191,0
475,75,75,5,center_ring,per_orientation,468.074616429763,5000,100,5.19814352053949,5.19814352053949,13.2344026822625,100,18.5967878275571,0
475,75,75,5,center_ring,per_orientation,468.074616429763,5000,150,3.465429013693,3.465429013693,8.82293512150833,100,33.5587489433643,0
476,15,85,5,center_ring,per_orientation,165420512.290103,5000,25,13233640.9832083,13233640.9832083,217196773.398158,100,4.31107354184277,0
476,15,85,5,center_ring,per_orientation,165420512.290103,5000,50,6616820.49160414,6616820.49160414,108598386.699079,100,7.69230769230769,0
476,15,85,5,center_ring,per_orientation,165420512.290103,5000,75.4,4387811.99708497,4387811.99708497,72014845.2911665,100,11.7497886728656,0
476,15,85,5,center_ring,per_orientation,165420512.290103,5000,100,3308410.24580207,3308410.24580207,54299193.3495395,100,11.7497886728656,0
476,15,85,5,center_ring,per_orientation,165420512.290103,5000,150,2205606.83053471,2205606.83053471,36199462.2330264,100,16.821639898563,0
477,30,85,5,center_ring,per_orientation,1326.36502696307,5000,25,62.9905655408156,62.9905655408156,562.902988384811,100,4.3956043956044,0
477,30,85,5,center_ring,per_orientation,1326.36502696307,5000,50,31.4952827704078,31.4952827704078,281.451494192405,100,11.5807269653424,0
477,30,85,5,center_ring,per_orientation,1326.36502696307,5000,75.4,20.8854660281219,20.8854660281219,186.638921878253,100,19.1885038038884,0
477,30,85,5,center_ring,per_orientation,1326.36502696307,5000,100,15.7476413852039,15.7476413852039,140.725747096203,100,24.9366018596788,0
477,30,85,5,center_ring,per_orientation,1326.36502696307,5000,150,10.4984275901359,10.4984275901359,93.8171647308018,100,37.447168216399,0
478,45,85,5,center_ring,per_orientation,444.734829692735,5000,25,18.7322516389134,18.7322516389134,60.2727060779681,100,2.53592561284869,0
478,45,85,5,center_ring,per_orientation,444.734829692735,5000,50,9.36612581945671,9.36612581945671,30.136353038984,100,9.12933220625528,0
478,45,85,5,center_ring,per_orientation,444.734829692735,5000,75.4,6.21095876621797,6.21095876621797,19.9843189913687,100,17.3288250211327,0
478,45,85,5,center_ring,per_orientation,444.734829692735,5000,100,4.68306290972835,4.68306290972835,15.068176519492,100,23.8377007607777,0
478,45,85,5,center_ring,per_orientation,444.734829692735,5000,150,3.1220419398189,3.1220419398189,10.0454510129947,100,42.5190194420964,0
479,60,85,5,center_ring,per_orientation,402.288128001976,5000,25,18.475746182273,18.475746182273,47.8911327134744,100,1.77514792899408,0
479,60,85,5,center_ring,per_orientation,402.288128001976,5000,50,9.23787309113651,9.23787309113651,23.9455663567372,100,7.69230769230769,0
479,60,85,5,center_ring,per_orientation,402.288128001976,5000,75.4,6.12591053788893,6.12591053788893,15.8790227829822,100,14.8774302620456,0
479,60,85,5,center_ring,per_orientation,402.288128001976,5000,100,4.61893654556825,4.61893654556825,11.9727831783686,100,20.9636517328825,0
479,60,85,5,center_ring,per_orientation,402.288128001976,5000,150,3.07929103037884,3.07929103037884,7.98185545224574,100,37.3626373626374,0
480,75,85,5,center_ring,per_orientation,468.074616429763,5000,25,20.792574082158,20.792574082158,52.93761072905,100,1.0989010989011,0
480,75,85,5,center_ring,per_orientation,468.074616429763,5000,50,10.396287041079,10.396287041079,26.468805364525,100,5.57903634826712,0
480,75,85,5,center_ring,per_orientation,468.074616429763,5000,75.4,6.89408954978713,6.89408954978713,17.5522581992871,100,11.4116652578191,0
480,75,85,5,center_ring,per_orientation,468.074616429763,5000,100,5.19814352053949,5.19814352053949,13.2344026822625,100,18.5967878275571,0
480,75,85,5,center_ring,per_orientation,468.074616429763,5000,150,3.465429013693,3.465429013693,8.82293512150833,100,33.5587489433643,0
481,15,45,9,center_ring,per_orientation,Inf,9000,25,Inf,13094.5313499436,Inf,77.345731191885,5.32544378698225,0
481,15,45,9,center_ring,per_orientation,Inf,9000,50,Inf,6547.26567497179,Inf,77.345731191885,11.7497886728656,0
481,15,45,9,center_ring,per_orientation,Inf,9000,75.4,Inf,4341.68811337652,Inf,77.345731191885,13.4404057480981,0
481,15,45,9,center_ring,per_orientation,Inf,9000,100,Inf,3273.63283748589,Inf,77.345731191885,16.14539306847,0
481,15,45,9,center_ring,per_orientation,Inf,9000,150,Inf,2182.42189165726,Inf,77.345731191885,19.1885038038884,0
482,30,45,9,center_ring,per_orientation,Inf,9000,25,Inf,53.8737799738841,Inf,77.345731191885,6.42434488588335,0
482,30,45,9,center_ring,per_orientation,Inf,9000,50,Inf,26.9368899869421,Inf,77.345731191885,17.1597633136095,0
482,30,45,9,center_ring,per_orientation,Inf,9000,75.4,Inf,17.8626591425345,Inf,77.345731191885,26.6272189349112,0
482,30,45,9,center_ring,per_orientation,Inf,9000,100,Inf,13.468444993471,Inf,77.345731191885,35.0803043110735,0
482,30,45,9,center_ring,per_orientation,Inf,9000,150,Inf,8.97896332898069,Inf,77.345731191885,45.5621301775148,0
483,45,45,9,center_ring,per_orientation,Inf,9000,25,Inf,23.9866811303718,Inf,77.345731191885,5.66356720202874,0
483,45,45,9,center_ring,per_orientation,Inf,9000,50,Inf,11.9933405651859,Inf,77.345731191885,14.6238377007608,0
483,45,45,9,center_ring,per_orientation,Inf,9000,75.4,Inf,7.95314361086598,Inf,77.345731191885,24.1758241758242,0
483,45,45,9,center_ring,per_orientation,Inf,9000,100,Inf,5.99667028259295,Inf,77.345731191885,31.6990701606086,0
483,45,45,9,center_ring,per_orientation,Inf,9000,150,Inf,3.9977801883953,Inf,77.345731191885,48.2671174978867,0
484,60,45,9,center_ring,per_orientation,Inf,9000,25,Inf,21.6554980369681,Inf,77.345731191885,4.22654268808115,0
484,60,45,9,center_ring,per_orientation,Inf,9000,50,Inf,10.8277490184841,Inf,77.345731191885,10.4818258664413,0
484,60,45,9,center_ring,per_orientation,Inf,9000,75.4,Inf,7.18020491941914,Inf,77.345731191885,18.6813186813187,0
484,60,45,9,center_ring,per_orientation,Inf,9000,100,Inf,5.41387450924203,Inf,77.345731191885,26.1200338123415,0
484,60,45,9,center_ring,per_orientation,Inf,9000,150,Inf,3.60924967282802,Inf,77.345731191885,39.8140321217244,0
485,75,45,9,center_ring,per_orientation,Inf,9000,25,Inf,22.899472403332,Inf,77.345731191885,2.1978021978022,0
485,75,45,9,center_ring,per_orientation,Inf,9000,50,Inf,11.449736201666,Inf,77.345731191885,8.70667793744717,0
485,75,45,9,center_ring,per_orientation,Inf,9000,75.4,Inf,7.59266326370424,Inf,77.345731191885,14.8774302620456,0
485,75,45,9,center_ring,per_orientation,Inf,9000,100,Inf,5.724868100833,Inf,77.345731191885,20.7100591715976,0
485,75,45,9,center_ring,per_orientation,Inf,9000,150,Inf,3.81657873388867,Inf,77.345731191885,32.29078613694,0
486,15,60,9,center_ring,per_orientation,Inf,9000,25,Inf,6261886.19891336,Inf,98.9856297548605,5.32544378698225,0
486,15,60,9,center_ring,per_orientation,Inf,9000,50,Inf,3130943.09945668,Inf,98.9856297548605,11.7497886728656,0
486,15,60,9,center_ring,per_orientation,Inf,9000,75.4,Inf,2076222.21449382,Inf,98.9856297548605,13.4404057480981,0
486,15,60,9,center_ring,per_orientation,Inf,9000,100,Inf,1565471.54972834,Inf,98.9856297548605,16.14539306847,0
486,15,60,9,center_ring,per_orientation,Inf,9000,150,Inf,1043647.69981889,Inf,98.9856297548605,19.1885038038884,0
487,30,60,9,center_ring,per_orientation,Inf,9000,25,Inf,120.24629380778,Inf,98.9856297548605,6.42434488588335,0
487,30,60,9,center_ring,per_orientation,Inf,9000,50,Inf,60.1231469038902,Inf,98.9856297548605,17.1597633136095,0
487,30,60,9,center_ring,per_orientation,Inf,9000,75.4,Inf,39.8694608115983,Inf,98.9856297548605,26.6272189349112,0
487,30,60,9,center_ring,per_orientation,Inf,9000,100,Inf,30.0615734519451,Inf,98.9856297548605,36.094674556213,0
487,30,60,9,center_ring,per_orientation,Inf,9000,150,Inf,20.0410489679634,Inf,98.9856297548605,47.5908706677937,0
488,45,60,9,center_ring,per_orientation,Inf,9000,25,Inf,20.6127661686378,Inf,98.9856297548605,5.66356720202874,0
488,45,60,9,center_ring,per_orientation,Inf,9000,50,Inf,10.3063830843189,Inf,98.9856297548605,15.9763313609467,0
488,45,60,9,center_ring,per_orientation,Inf,9000,75.4,Inf,6.83447154132551,Inf,98.9856297548605,26.2045646661031,0
488,45,60,9,center_ring,per_orientation,Inf,9000,100,Inf,5.15319154215944,Inf,98.9856297548605,38.4615384615385,0
488,45,60,9,center_ring,per_orientation,Inf,9000,150,Inf,3.43546102810629,Inf,98.9856297548605,61.1158072696534,0
