Session folder: output/sub1_radiometric/20260722_182801
Console log:    output/sub1_radiometric/20260722_182801/run.log
=========================================================
 SUB-DATASET 1: Radiometric calibration R(phi)
=========================================================
  Inclination:        0 to 70 deg (step 2)
  Azimuth:            0 to 360 deg (step 2)
  Fixed LED-PD dist:  1 m
  Acquisition:        1 s (1000 samples @ 1000 Hz)
  Total orientations: 6301
  Estimated time:     157.5 min
=========================================================

--- Robot base position (global frame, meters) ---
Robot base X [m]: Robot base Y [m]: Sending robot base to (-0.5, -0.5, 0.6) [calibration offset included]...
Sending PD to (0.0, 0.0, 1.0)...
[Info] Sending command for receiver to face upward (vertical)...
PD in position, pointing to the zenith.

--- Session metadata (press Enter to accept the [default]) ---
Operator [Kevin]: LED serial [SFH4725S]: PD serial [BPX61]: I_LED [mA] (manual) [500]: T_ambient [C] (manual) [26]: T_LED [C] (manual) [31]: Comment / reason [NA]: Moving gimbal to (0,0)...

=== STARTING R(phi) SWEEP ===

[20:04:44] 1581/6301  inc=18.000000  az=278.000000  ->  V = 7.176459 V
[20:04:48] 1582/6301  inc=18.000000  az=280.000000  ->  V = 7.157926 V
[20:04:52] 1583/6301  inc=18.000000  az=282.000000  ->  V = 7.160123 V
[20:04:56] 1584/6301  inc=18.000000  az=284.000000  ->  V = 7.147320 V
[20:05:00] 1585/6301  inc=18.000000  az=286.000000  ->  V = 7.154143 V
[20:05:04] 1586/6301  inc=18.000000  az=288.000000  ->  V = 7.158650 V
[20:05:08] 1587/6301  inc=18.000000  az=290.000000  ->  V = 7.179781 V
[20:05:12] 1588/6301  inc=18.000000  az=292.000000  ->  V = 7.179632 V
[20:05:16] 1589/6301  inc=18.000000  az=294.000000  ->  V = 7.190090 V
[20:05:20] 1590/6301  inc=18.000000  az=296.000000  ->  V = 7.195838 V
[20:05:24] 1591/6301  inc=18.000000  az=298.000000  ->  V = 7.210689 V
[20:05:28] 1592/6301  inc=18.000000  az=300.000000  ->  V = 7.200306 V
[20:05:32] 1593/6301  inc=18.000000  az=302.000000  ->  V = 7.209556 V
[20:05:36] 1594/6301  inc=18.000000  az=304.000000  ->  V = 7.212013 V
[20:05:40] 1595/6301  inc=18.000000  az=306.000000  ->  V = 7.253971 V
[20:05:44] 1596/6301  inc=18.000000  az=308.000000  ->  V = 7.260521 V
[20:05:48] 1597/6301  inc=18.000000  az=310.000000  ->  V = 7.278661 V
[20:05:52] 1598/6301  inc=18.000000  az=312.000000  ->  V = 7.300056 V
[20:05:56] 1599/6301  inc=18.000000  az=314.000000  ->  V = 7.296777 V
[20:06:00] 1600/6301  inc=18.000000  az=316.000000  ->  V = 7.307057 V
[20:06:04] 1601/6301  inc=18.000000  az=318.000000  ->  V = 7.302884 V
[20:06:08] 1602/6301  inc=18.000000  az=320.000000  ->  V = 7.328384 V
[20:06:12] 1603/6301  inc=18.000000  az=322.000000  ->  V = 7.335566 V
[20:06:16] 1604/6301  inc=18.000000  az=324.000000  ->  V = 7.334291 V
[20:06:20] 1605/6301  inc=18.000000  az=326.000000  ->  V = 7.353569 V
[20:06:24] 1606/6301  inc=18.000000  az=328.000000  ->  V = 7.356218 V
[20:06:28] 1607/6301  inc=18.000000  az=330.000000  ->  V = 7.375216 V
[20:06:32] 1608/6301  inc=18.000000  az=332.000000  ->  V = 7.392598 V
[20:06:36] 1609/6301  inc=18.000000  az=334.000000  ->  V = 7.410353 V
[20:06:40] 1610/6301  inc=18.000000  az=336.000000  ->  V = 7.416591 V
[20:06:44] 1611/6301  inc=18.000000  az=338.000000  ->  V = 7.433095 V
[20:06:48] 1612/6301  inc=18.000000  az=340.000000  ->  V = 7.419816 V
[20:06:52] 1613/6301  inc=18.000000  az=342.000000  ->  V = 7.434550 V
[20:06:55] 1614/6301  inc=18.000000  az=344.000000  ->  V = 7.452607 V
[20:06:59] 1615/6301  inc=18.000000  az=346.000000  ->  V = 7.466096 V
[20:07:03] 1616/6301  inc=18.000000  az=348.000000  ->  V = 7.466455 V
[20:07:07] 1617/6301  inc=18.000000  az=350.000000  ->  V = 7.477015 V
[20:07:11] 1618/6301  inc=18.000000  az=352.000000  ->  V = 7.466072 V
[20:07:15] 1619/6301  inc=18.000000  az=354.000000  ->  V = 7.447119 V
[20:07:19] 1620/6301  inc=18.000000  az=356.000000  ->  V = 7.441040 V
[20:07:22] 1621/6301  inc=18.000000  az=358.000000  ->  V = 7.431463 V
[20:07:26] 1622/6301  inc=20.000000  az=0.000000  ->  V = 7.185703 V
[20:07:30] 1623/6301  inc=20.000000  az=2.000000  ->  V = 7.173616 V
[20:07:33] 1624/6301  inc=20.000000  az=4.000000  ->  V = 7.163363 V
[20:07:36] 1625/6301  inc=20.000000  az=6.000000  ->  V = 7.144749 V
[20:07:39] 1626/6301  inc=20.000000  az=8.000000  ->  V = 7.150424 V
[20:07:42] 1627/6301  inc=20.000000  az=10.000000  ->  V = 7.144956 V
[20:07:45] 1628/6301  inc=20.000000  az=12.000000  ->  V = 7.147652 V
[20:07:48] 1629/6301  inc=20.000000  az=14.000000  ->  V = 7.136745 V
[20:07:52] 1630/6301  inc=20.000000  az=16.000000  ->  V = 7.134314 V
[20:07:55] 1631/6301  inc=20.000000  az=18.000000  ->  V = 7.136537 V
[20:07:58] 1632/6301  inc=20.000000  az=20.000000  ->  V = 7.139398 V
[20:08:01] 1633/6301  inc=20.000000  az=22.000000  ->  V = 7.132669 V
[20:08:04] 1634/6301  inc=20.000000  az=24.000000  ->  V = 7.132359 V
[20:08:07] 1635/6301  inc=20.000000  az=26.000000  ->  V = 7.116788 V
[20:08:10] 1636/6301  inc=20.000000  az=28.000000  ->  V = 7.117956 V
[20:08:13] 1637/6301  inc=20.000000  az=30.000000  ->  V = 7.116143 V
[20:08:16] 1638/6301  inc=20.000000  az=32.000000  ->  V = 7.115238 V
[20:08:20] 1639/6301  inc=20.000000  az=34.000000  ->  V = 7.121577 V
[20:08:23] 1640/6301  inc=20.000000  az=36.000000  ->  V = 7.123173 V
[20:08:26] 1641/6301  inc=20.000000  az=38.000000  ->  V = 7.124816 V
[20:08:29] 1642/6301  inc=20.000000  az=40.000000  ->  V = 7.110245 V
[20:08:32] 1643/6301  inc=20.000000  az=42.000000  ->  V = 7.120813 V
[20:08:35] 1644/6301  inc=20.000000  az=44.000000  ->  V = 7.129594 V
[20:08:38] 1645/6301  inc=20.000000  az=46.000000  ->  V = 7.134121 V
[20:08:41] 1646/6301  inc=20.000000  az=48.000000  ->  V = 7.129644 V
[20:08:44] 1647/6301  inc=20.000000  az=50.000000  ->  V = 7.150200 V
[20:08:48] 1648/6301  inc=20.000000  az=52.000000  ->  V = 7.154822 V
[20:08:51] 1649/6301  inc=20.000000  az=54.000000  ->  V = 7.150710 V
[20:08:54] 1650/6301  inc=20.000000  az=56.000000  ->  V = 7.178108 V
[20:08:57] 1651/6301  inc=20.000000  az=58.000000  ->  V = 7.192175 V
[20:09:00] 1652/6301  inc=20.000000  az=60.000000  ->  V = 7.201942 V
[20:09:03] 1653/6301  inc=20.000000  az=62.000000  ->  V = 7.193787 V
[20:09:06] 1654/6301  inc=20.000000  az=64.000000  ->  V = 7.176267 V
[20:09:09] 1655/6301  inc=20.000000  az=66.000000  ->  V = 7.170919 V
[20:09:13] 1656/6301  inc=20.000000  az=68.000000  ->  V = 7.179847 V
[20:09:16] 1657/6301  inc=20.000000  az=70.000000  ->  V = 7.189380 V
[20:09:19] 1658/6301  inc=20.000000  az=72.000000  ->  V = 7.172685 V
[20:09:22] 1659/6301  inc=20.000000  az=74.000000  ->  V = 7.162298 V
[20:09:25] 1660/6301  inc=20.000000  az=76.000000  ->  V = 7.148281 V
[20:09:28] 1661/6301  inc=20.000000  az=78.000000  ->  V = 7.142809 V
[20:09:32] 1662/6301  inc=20.000000  az=80.000000  ->  V = 7.120546 V
[20:09:35] 1663/6301  inc=20.000000  az=82.000000  ->  V = 7.130021 V
[20:09:38] 1664/6301  inc=20.000000  az=84.000000  ->  V = 7.154514 V
[20:09:41] 1665/6301  inc=20.000000  az=86.000000  ->  V = 7.148542 V
[20:09:44] 1666/6301  inc=20.000000  az=88.000000  ->  V = 7.142928 V
[20:09:47] 1667/6301  inc=20.000000  az=90.000000  ->  V = 7.129637 V
[20:09:50] 1668/6301  inc=20.000000  az=92.000000  ->  V = 7.127369 V
[20:09:54] 1669/6301  inc=20.000000  az=94.000000  ->  V = 7.122206 V
[20:09:57] 1670/6301  inc=20.000000  az=96.000000  ->  V = 7.148610 V
[20:10:01] 1671/6301  inc=20.000000  az=98.000000  ->  V = 7.156754 V
[20:10:05] 1672/6301  inc=20.000000  az=100.000000  ->  V = 7.151306 V
[20:10:09] 1673/6301  inc=20.000000  az=102.000000  ->  V = 7.128994 V
[20:10:13] 1674/6301  inc=20.000000  az=104.000000  ->  V = 7.149860 V
[20:10:17] 1675/6301  inc=20.000000  az=106.000000  ->  V = 7.151278 V
[20:10:21] 1676/6301  inc=20.000000  az=108.000000  ->  V = 7.147603 V
[20:10:25] 1677/6301  inc=20.000000  az=110.000000  ->  V = 7.112801 V
[20:10:29] 1678/6301  inc=20.000000  az=112.000000  ->  V = 7.129210 V
[20:10:33] 1679/6301  inc=20.000000  az=114.000000  ->  V = 7.119065 V
[20:10:37] 1680/6301  inc=20.000000  az=116.000000  ->  V = 7.118134 V
[20:10:40] 1681/6301  inc=20.000000  az=118.000000  ->  V = 7.128009 V
[20:10:44] 1682/6301  inc=20.000000  az=120.000000  ->  V = 7.146116 V
[20:10:48] 1683/6301  inc=20.000000  az=122.000000  ->  V = 7.116135 V
[20:10:52] 1684/6301  inc=20.000000  az=124.000000  ->  V = 7.116589 V
[20:10:56] 1685/6301  inc=20.000000  az=126.000000  ->  V = 7.113894 V
[20:11:00] 1686/6301  inc=20.000000  az=128.000000  ->  V = 7.097673 V
[20:11:04] 1687/6301  inc=20.000000  az=130.000000  ->  V = 7.088909 V
[20:11:08] 1688/6301  inc=20.000000  az=132.000000  ->  V = 7.090470 V
[20:11:12] 1689/6301  inc=20.000000  az=134.000000  ->  V = 7.086137 V
[20:11:16] 1690/6301  inc=20.000000  az=136.000000  ->  V = 7.080732 V
[20:11:20] 1691/6301  inc=20.000000  az=138.000000  ->  V = 7.066509 V
[20:11:24] 1692/6301  inc=20.000000  az=140.000000  ->  V = 7.072045 V
[20:11:28] 1693/6301  inc=20.000000  az=142.000000  ->  V = 7.096634 V
[20:11:32] 1694/6301  inc=20.000000  az=144.000000  ->  V = 7.089542 V
[20:11:36] 1695/6301  inc=20.000000  az=146.000000  ->  V = 7.104673 V
[20:11:40] 1696/6301  inc=20.000000  az=148.000000  ->  V = 7.122705 V
[20:11:44] 1697/6301  inc=20.000000  az=150.000000  ->  V = 7.136024 V
[20:11:48] 1698/6301  inc=20.000000  az=152.000000  ->  V = 7.128107 V
[20:11:52] 1699/6301  inc=20.000000  az=154.000000  ->  V = 7.133416 V
[20:11:56] 1700/6301  inc=20.000000  az=156.000000  ->  V = 7.140979 V
[20:12:00] 1701/6301  inc=20.000000  az=158.000000  ->  V = 7.141727 V
[20:12:04] 1702/6301  inc=20.000000  az=160.000000  ->  V = 7.164223 V
[20:12:08] 1703/6301  inc=20.000000  az=162.000000  ->  V = 7.169428 V
[20:12:12] 1704/6301  inc=20.000000  az=164.000000  ->  V = 7.172967 V
[20:12:17] 1705/6301  inc=20.000000  az=166.000000  ->  V = 7.180941 V
[20:12:21] 1706/6301  inc=20.000000  az=168.000000  ->  V = 7.189602 V
[20:12:25] 1707/6301  inc=20.000000  az=170.000000  ->  V = 7.185581 V
[20:12:29] 1708/6301  inc=20.000000  az=172.000000  ->  V = 7.191168 V
[20:12:33] 1709/6301  inc=20.000000  az=174.000000  ->  V = 7.193658 V
[20:12:37] 1710/6301  inc=20.000000  az=176.000000  ->  V = 7.207610 V
[20:12:41] 1711/6301  inc=20.000000  az=178.000000  ->  V = 7.213501 V
[20:12:45] 1712/6301  inc=20.000000  az=180.000000  ->  V = 7.224009 V
[20:12:49] 1713/6301  inc=20.000000  az=182.000000  ->  V = 7.230123 V
[20:12:53] 1714/6301  inc=20.000000  az=184.000000  ->  V = 7.242601 V
[20:12:57] 1715/6301  inc=20.000000  az=186.000000  ->  V = 7.243504 V
[20:13:01] 1716/6301  inc=20.000000  az=188.000000  ->  V = 7.256691 V
[20:13:05] 1717/6301  inc=20.000000  az=190.000000  ->  V = 7.257264 V
[20:13:10] 1718/6301  inc=20.000000  az=192.000000  ->  V = 7.258928 V
[20:13:14] 1719/6301  inc=20.000000  az=194.000000  ->  V = 7.248667 V
[20:13:18] 1720/6301  inc=20.000000  az=196.000000  ->  V = 7.233779 V
[20:13:22] 1721/6301  inc=20.000000  az=198.000000  ->  V = 7.219472 V
[20:13:26] 1722/6301  inc=20.000000  az=200.000000  ->  V = 7.223356 V
[20:13:30] 1723/6301  inc=20.000000  az=202.000000  ->  V = 7.208391 V
[20:13:34] 1724/6301  inc=20.000000  az=204.000000  ->  V = 7.218023 V
[20:13:38] 1725/6301  inc=20.000000  az=206.000000  ->  V = 7.206672 V
[20:13:42] 1726/6301  inc=20.000000  az=208.000000  ->  V = 7.191538 V
[20:13:46] 1727/6301  inc=20.000000  az=210.000000  ->  V = 7.189457 V
[20:13:50] 1728/6301  inc=20.000000  az=212.000000  ->  V = 7.173298 V
[20:13:54] 1729/6301  inc=20.000000  az=214.000000  ->  V = 7.160948 V
[20:13:58] 1730/6301  inc=20.000000  az=216.000000  ->  V = 7.152603 V
[20:14:02] 1731/6301  inc=20.000000  az=218.000000  ->  V = 7.138686 V
[20:14:06] 1732/6301  inc=20.000000  az=220.000000  ->  V = 7.110773 V
[20:14:10] 1733/6301  inc=20.000000  az=222.000000  ->  V = 7.114635 V
[20:14:14] 1734/6301  inc=20.000000  az=224.000000  ->  V = 7.108845 V
[20:14:18] 1735/6301  inc=20.000000  az=226.000000  ->  V = 7.091289 V
[20:14:22] 1736/6301  inc=20.000000  az=228.000000  ->  V = 7.091620 V
[20:14:26] 1737/6301  inc=20.000000  az=230.000000  ->  V = 7.076780 V
[20:14:30] 1738/6301  inc=20.000000  az=232.000000  ->  V = 7.065654 V
[20:14:34] 1739/6301  inc=20.000000  az=234.000000  ->  V = 7.057509 V
[20:14:38] 1740/6301  inc=20.000000  az=236.000000  ->  V = 7.063358 V
[20:14:42] 1741/6301  inc=20.000000  az=238.000000  ->  V = 7.054710 V
[20:14:46] 1742/6301  inc=20.000000  az=240.000000  ->  V = 7.047918 V
[20:14:50] 1743/6301  inc=20.000000  az=242.000000  ->  V = 7.036863 V
[20:14:54] 1744/6301  inc=20.000000  az=244.000000  ->  V = 7.027598 V
[20:14:58] 1745/6301  inc=20.000000  az=246.000000  ->  V = 7.014419 V
[20:15:02] 1746/6301  inc=20.000000  az=248.000000  ->  V = 6.996765 V
[20:15:06] 1747/6301  inc=20.000000  az=250.000000  ->  V = 6.989650 V
[20:15:10] 1748/6301  inc=20.000000  az=252.000000  ->  V = 6.990563 V
[20:15:14] 1749/6301  inc=20.000000  az=254.000000  ->  V = 6.992094 V
[20:15:18] 1750/6301  inc=20.000000  az=256.000000  ->  V = 6.985072 V
[20:15:22] 1751/6301  inc=20.000000  az=258.000000  ->  V = 6.973666 V
[20:15:26] 1752/6301  inc=20.000000  az=260.000000  ->  V = 6.965399 V
[20:15:31] 1753/6301  inc=20.000000  az=262.000000  ->  V = 6.942804 V
[20:15:35] 1754/6301  inc=20.000000  az=264.000000  ->  V = 6.938490 V
[20:15:39] 1755/6301  inc=20.000000  az=266.000000  ->  V = 6.921557 V
[20:15:43] 1756/6301  inc=20.000000  az=268.000000  ->  V = 6.919869 V
[20:15:47] 1757/6301  inc=20.000000  az=270.000000  ->  V = 6.898422 V
[20:15:51] 1758/6301  inc=20.000000  az=272.000000  ->  V = 6.876957 V
[20:15:55] 1759/6301  inc=20.000000  az=274.000000  ->  V = 6.872197 V
[20:15:59] 1760/6301  inc=20.000000  az=276.000000  ->  V = 6.876432 V
[20:16:03] 1761/6301  inc=20.000000  az=278.000000  ->  V = 6.864194 V
[20:16:07] 1762/6301  inc=20.000000  az=280.000000  ->  V = 6.859561 V
[20:16:11] 1763/6301  inc=20.000000  az=282.000000  ->  V = 6.861157 V
[20:16:15] 1764/6301  inc=20.000000  az=284.000000  ->  V = 6.846830 V
[20:16:19] 1765/6301  inc=20.000000  az=286.000000  ->  V = 6.863575 V
[20:16:23] 1766/6301  inc=20.000000  az=288.000000  ->  V = 6.885906 V
[20:16:27] 1767/6301  inc=20.000000  az=290.000000  ->  V = 6.882251 V
[20:16:31] 1768/6301  inc=20.000000  az=292.000000  ->  V = 6.896016 V
[20:16:35] 1769/6301  inc=20.000000  az=294.000000  ->  V = 6.899168 V
[20:16:39] 1770/6301  inc=20.000000  az=296.000000  ->  V = 6.894876 V
[20:16:43] 1771/6301  inc=20.000000  az=298.000000  ->  V = 6.905237 V
[20:16:47] 1772/6301  inc=20.000000  az=300.000000  ->  V = 6.919439 V
[20:16:51] 1773/6301  inc=20.000000  az=302.000000  ->  V = 6.928098 V
[20:16:55] 1774/6301  inc=20.000000  az=304.000000  ->  V = 6.941952 V
[20:16:59] 1775/6301  inc=20.000000  az=306.000000  ->  V = 6.964325 V
[20:17:03] 1776/6301  inc=20.000000  az=308.000000  ->  V = 6.969496 V
[20:17:07] 1777/6301  inc=20.000000  az=310.000000  ->  V = 6.965332 V
[20:17:11] 1778/6301  inc=20.000000  az=312.000000  ->  V = 6.986980 V
[20:17:15] 1779/6301  inc=20.000000  az=314.000000  ->  V = 7.008078 V
[20:17:19] 1780/6301  inc=20.000000  az=316.000000  ->  V = 7.014149 V
[20:17:23] 1781/6301  inc=20.000000  az=318.000000  ->  V = 7.015552 V
[20:17:27] 1782/6301  inc=20.000000  az=320.000000  ->  V = 7.032603 V
[20:17:31] 1783/6301  inc=20.000000  az=322.000000  ->  V = 7.076903 V
[20:17:35] 1784/6301  inc=20.000000  az=324.000000  ->  V = 7.078217 V
[20:17:39] 1785/6301  inc=20.000000  az=326.000000  ->  V = 7.080422 V
[20:17:43] 1786/6301  inc=20.000000  az=328.000000  ->  V = 7.077008 V
[20:17:47] 1787/6301  inc=20.000000  az=330.000000  ->  V = 7.069756 V
[20:17:51] 1788/6301  inc=20.000000  az=332.000000  ->  V = 7.071791 V
[20:17:55] 1789/6301  inc=20.000000  az=334.000000  ->  V = 7.082754 V
[20:17:59] 1790/6301  inc=20.000000  az=336.000000  ->  V = 7.102567 V
[20:18:03] 1791/6301  inc=20.000000  az=338.000000  ->  V = 7.120062 V
[20:18:07] 1792/6301  inc=20.000000  az=340.000000  ->  V = 7.149321 V
[20:18:11] 1793/6301  inc=20.000000  az=342.000000  ->  V = 7.160190 V
[20:18:15] 1794/6301  inc=20.000000  az=344.000000  ->  V = 7.181239 V
[20:18:19] 1795/6301  inc=20.000000  az=346.000000  ->  V = 7.201591 V
[20:18:23] 1796/6301  inc=20.000000  az=348.000000  ->  V = 7.218442 V
[20:18:27] 1797/6301  inc=20.000000  az=350.000000  ->  V = 7.224788 V
[20:18:30] 1798/6301  inc=20.000000  az=352.000000  ->  V = 7.224404 V
[20:18:34] 1799/6301  inc=20.000000  az=354.000000  ->  V = 7.210173 V
[20:18:38] 1800/6301  inc=20.000000  az=356.000000  ->  V = 7.202355 V
[20:18:41] 1801/6301  inc=20.000000  az=358.000000  ->  V = 7.192330 V
[20:18:46] 1802/6301  inc=22.000000  az=0.000000  ->  V = 6.931918 V
[20:18:49] 1803/6301  inc=22.000000  az=2.000000  ->  V = 6.915878 V
[20:18:52] 1804/6301  inc=22.000000  az=4.000000  ->  V = 6.902870 V
[20:18:55] 1805/6301  inc=22.000000  az=6.000000  ->  V = 6.893598 V
[20:18:58] 1806/6301  inc=22.000000  az=8.000000  ->  V = 6.886604 V
[20:19:02] 1807/6301  inc=22.000000  az=10.000000  ->  V = 6.895546 V
[20:19:05] 1808/6301  inc=22.000000  az=12.000000  ->  V = 6.884100 V
[20:19:08] 1809/6301  inc=22.000000  az=14.000000  ->  V = 6.871861 V
[20:19:11] 1810/6301  inc=22.000000  az=16.000000  ->  V = 6.854092 V
[20:19:14] 1811/6301  inc=22.000000  az=18.000000  ->  V = 6.847592 V
[20:19:17] 1812/6301  inc=22.000000  az=20.000000  ->  V = 6.862466 V
[20:19:20] 1813/6301  inc=22.000000  az=22.000000  ->  V = 6.857179 V
[20:19:24] 1814/6301  inc=22.000000  az=24.000000  ->  V = 6.861125 V
[20:19:27] 1815/6301  inc=22.000000  az=26.000000  ->  V = 6.849782 V
[20:19:30] 1816/6301  inc=22.000000  az=28.000000  ->  V = 6.852103 V
[20:19:33] 1817/6301  inc=22.000000  az=30.000000  ->  V = 6.848712 V
[20:19:36] 1818/6301  inc=22.000000  az=32.000000  ->  V = 6.828411 V
[20:19:39] 1819/6301  inc=22.000000  az=34.000000  ->  V = 6.819167 V
[20:19:42] 1820/6301  inc=22.000000  az=36.000000  ->  V = 6.830795 V
[20:19:45] 1821/6301  inc=22.000000  az=38.000000  ->  V = 6.841643 V
[20:19:49] 1822/6301  inc=22.000000  az=40.000000  ->  V = 6.852258 V
[20:19:52] 1823/6301  inc=22.000000  az=42.000000  ->  V = 6.875468 V
[20:19:55] 1824/6301  inc=22.000000  az=44.000000  ->  V = 6.888754 V
[20:19:58] 1825/6301  inc=22.000000  az=46.000000  ->  V = 6.901804 V
[20:20:01] 1826/6301  inc=22.000000  az=48.000000  ->  V = 6.913541 V
[20:20:04] 1827/6301  inc=22.000000  az=50.000000  ->  V = 6.924025 V
[20:20:07] 1828/6301  inc=22.000000  az=52.000000  ->  V = 6.903644 V
[20:20:11] 1829/6301  inc=22.000000  az=54.000000  ->  V = 6.936719 V
[20:20:14] 1830/6301  inc=22.000000  az=56.000000  ->  V = 6.933357 V
[20:20:17] 1831/6301  inc=22.000000  az=58.000000  ->  V = 6.942114 V
[20:20:20] 1832/6301  inc=22.000000  az=60.000000  ->  V = 6.946945 V
[20:20:23] 1833/6301  inc=22.000000  az=62.000000  ->  V = 6.942174 V
[20:20:26] 1834/6301  inc=22.000000  az=64.000000  ->  V = 6.933329 V
[20:20:29] 1835/6301  inc=22.000000  az=66.000000  ->  V = 6.916733 V
[20:20:32] 1836/6301  inc=22.000000  az=68.000000  ->  V = 6.909797 V
[20:20:35] 1837/6301  inc=22.000000  az=70.000000  ->  V = 6.909630 V
[20:20:39] 1838/6301  inc=22.000000  az=72.000000  ->  V = 6.931208 V
[20:20:42] 1839/6301  inc=22.000000  az=74.000000  ->  V = 6.920904 V
[20:20:45] 1840/6301  inc=22.000000  az=76.000000  ->  V = 6.912317 V
[20:20:48] 1841/6301  inc=22.000000  az=78.000000  ->  V = 6.909302 V
[20:20:51] 1842/6301  inc=22.000000  az=80.000000  ->  V = 6.889210 V
[20:20:54] 1843/6301  inc=22.000000  az=82.000000  ->  V = 6.880096 V
[20:20:57] 1844/6301  inc=22.000000  az=84.000000  ->  V = 6.882421 V
[20:21:01] 1845/6301  inc=22.000000  az=86.000000  ->  V = 6.876584 V
[20:21:04] 1846/6301  inc=22.000000  az=88.000000  ->  V = 6.882894 V
[20:21:07] 1847/6301  inc=22.000000  az=90.000000  ->  V = 6.878679 V
[20:21:10] 1848/6301  inc=22.000000  az=92.000000  ->  V = 6.861281 V
[20:21:13] 1849/6301  inc=22.000000  az=94.000000  ->  V = 6.860426 V
[20:21:17] 1850/6301  inc=22.000000  az=96.000000  ->  V = 6.862187 V
[20:21:21] 1851/6301  inc=22.000000  az=98.000000  ->  V = 6.866955 V
[20:21:25] 1852/6301  inc=22.000000  az=100.000000  ->  V = 6.871480 V
[20:21:29] 1853/6301  inc=22.000000  az=102.000000  ->  V = 6.866155 V
[20:21:33] 1854/6301  inc=22.000000  az=104.000000  ->  V = 6.869800 V
[20:21:36] 1855/6301  inc=22.000000  az=106.000000  ->  V = 6.875208 V
[20:21:40] 1856/6301  inc=22.000000  az=108.000000  ->  V = 6.863408 V
[20:21:44] 1857/6301  inc=22.000000  az=110.000000  ->  V = 6.858906 V
[20:21:48] 1858/6301  inc=22.000000  az=112.000000  ->  V = 6.863572 V
[20:21:52] 1859/6301  inc=22.000000  az=114.000000  ->  V = 6.846764 V
[20:21:56] 1860/6301  inc=22.000000  az=116.000000  ->  V = 6.840907 V
[20:22:00] 1861/6301  inc=22.000000  az=118.000000  ->  V = 6.855786 V
[20:22:04] 1862/6301  inc=22.000000  az=120.000000  ->  V = 6.831762 V
[20:22:08] 1863/6301  inc=22.000000  az=122.000000  ->  V = 6.838320 V
[20:22:12] 1864/6301  inc=22.000000  az=124.000000  ->  V = 6.828743 V
[20:22:16] 1865/6301  inc=22.000000  az=126.000000  ->  V = 6.812772 V
[20:22:20] 1866/6301  inc=22.000000  az=128.000000  ->  V = 6.810623 V
[20:22:24] 1867/6301  inc=22.000000  az=130.000000  ->  V = 6.812956 V
[20:22:28] 1868/6301  inc=22.000000  az=132.000000  ->  V = 6.813625 V
[20:22:32] 1869/6301  inc=22.000000  az=134.000000  ->  V = 6.812645 V
[20:22:36] 1870/6301  inc=22.000000  az=136.000000  ->  V = 6.830927 V
[20:22:40] 1871/6301  inc=22.000000  az=138.000000  ->  V = 6.820149 V
[20:22:44] 1872/6301  inc=22.000000  az=140.000000  ->  V = 6.815010 V
[20:22:48] 1873/6301  inc=22.000000  az=142.000000  ->  V = 6.824349 V
[20:22:52] 1874/6301  inc=22.000000  az=144.000000  ->  V = 6.822064 V
[20:22:55] 1875/6301  inc=22.000000  az=146.000000  ->  V = 6.825206 V
[20:22:59] 1876/6301  inc=22.000000  az=148.000000  ->  V = 6.847390 V
[20:23:04] 1877/6301  inc=22.000000  az=150.000000  ->  V = 6.860248 V
[20:23:08] 1878/6301  inc=22.000000  az=152.000000  ->  V = 6.864599 V
[20:23:12] 1879/6301  inc=22.000000  az=154.000000  ->  V = 6.845639 V
[20:23:16] 1880/6301  inc=22.000000  az=156.000000  ->  V = 6.848233 V
[20:23:20] 1881/6301  inc=22.000000  az=158.000000  ->  V = 6.869045 V
[20:23:24] 1882/6301  inc=22.000000  az=160.000000  ->  V = 6.871514 V
[20:23:28] 1883/6301  inc=22.000000  az=162.000000  ->  V = 6.873493 V
[20:23:32] 1884/6301  inc=22.000000  az=164.000000  ->  V = 6.876346 V
[20:23:36] 1885/6301  inc=22.000000  az=166.000000  ->  V = 6.890676 V
[20:23:40] 1886/6301  inc=22.000000  az=168.000000  ->  V = 6.890868 V
[20:23:45] 1887/6301  inc=22.000000  az=170.000000  ->  V = 6.906167 V
[20:23:49] 1888/6301  inc=22.000000  az=172.000000  ->  V = 6.899142 V
[20:23:53] 1889/6301  inc=22.000000  az=174.000000  ->  V = 6.904124 V
[20:23:57] 1890/6301  inc=22.000000  az=176.000000  ->  V = 6.922797 V
[20:24:01] 1891/6301  inc=22.000000  az=178.000000  ->  V = 6.932203 V
[20:24:05] 1892/6301  inc=22.000000  az=180.000000  ->  V = 6.951443 V
[20:24:09] 1893/6301  inc=22.000000  az=182.000000  ->  V = 6.949414 V
[20:24:13] 1894/6301  inc=22.000000  az=184.000000  ->  V = 6.973412 V
[20:24:18] 1895/6301  inc=22.000000  az=186.000000  ->  V = 6.967394 V
[20:24:22] 1896/6301  inc=22.000000  az=188.000000  ->  V = 6.974811 V
[20:24:26] 1897/6301  inc=22.000000  az=190.000000  ->  V = 6.978764 V
[20:24:30] 1898/6301  inc=22.000000  az=192.000000  ->  V = 6.960903 V
[20:24:34] 1899/6301  inc=22.000000  az=194.000000  ->  V = 6.958728 V
[20:24:38] 1900/6301  inc=22.000000  az=196.000000  ->  V = 6.949582 V
[20:24:42] 1901/6301  inc=22.000000  az=198.000000  ->  V = 6.940073 V
