sample_id,date,time,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260722_182801_1604,2026-07-22,20:06:16,18.000000,324.000000,1.000000,7.334291,7.334290,0.000837,1000,1000
20260722_182801_1605,2026-07-22,20:06:20,18.000000,326.000000,1.000000,7.353569,7.353704,0.001117,1000,1000
20260722_182801_1606,2026-07-22,20:06:24,18.000000,328.000000,1.000000,7.356218,7.356336,0.001369,1000,1000
20260722_182801_1607,2026-07-22,20:06:28,18.000000,330.000000,1.000000,7.375216,7.374763,0.002660,1000,1000
20260722_182801_1608,2026-07-22,20:06:32,18.000000,332.000000,1.000000,7.392598,7.392202,0.001994,1000,1000
20260722_182801_1609,2026-07-22,20:06:36,18.000000,334.000000,1.000000,7.410353,7.409970,0.002273,1000,1000
20260722_182801_1610,2026-07-22,20:06:40,18.000000,336.000000,1.000000,7.416591,7.416551,0.001603,1000,1000
20260722_182801_1611,2026-07-22,20:06:44,18.000000,338.000000,1.000000,7.433095,7.433333,0.000983,1000,1000
20260722_182801_1612,2026-07-22,20:06:48,18.000000,340.000000,1.000000,7.419816,7.418855,0.002957,1000,1000
20260722_182801_1613,2026-07-22,20:06:52,18.000000,342.000000,1.000000,7.434550,7.438926,0.007519,1000,1000
20260722_182801_1614,2026-07-22,20:06:55,18.000000,344.000000,1.000000,7.452607,7.452746,0.001205,1000,1000
20260722_182801_1615,2026-07-22,20:06:59,18.000000,346.000000,1.000000,7.466096,7.467553,0.002763,1000,1000
20260722_182801_1616,2026-07-22,20:07:03,18.000000,348.000000,1.000000,7.466455,7.468211,0.006424,1000,1000
20260722_182801_1617,2026-07-22,20:07:07,18.000000,350.000000,1.000000,7.477015,7.477095,0.002311,1000,1000
20260722_182801_1618,2026-07-22,20:07:11,18.000000,352.000000,1.000000,7.466072,7.465579,0.002998,1000,1000
20260722_182801_1619,2026-07-22,20:07:15,18.000000,354.000000,1.000000,7.447119,7.447152,0.001035,1000,1000
20260722_182801_1620,2026-07-22,20:07:19,18.000000,356.000000,1.000000,7.441040,7.442546,0.002996,1000,1000
20260722_182801_1621,2026-07-22,20:07:22,18.000000,358.000000,1.000000,7.431463,7.432016,0.003995,1000,1000
20260722_182801_1622,2026-07-22,20:07:26,20.000000,0.000000,1.000000,7.185703,7.185562,0.002075,1000,1000
20260722_182801_1623,2026-07-22,20:07:30,20.000000,2.000000,1.000000,7.173616,7.172730,0.001888,1000,1000
20260722_182801_1624,2026-07-22,20:07:33,20.000000,4.000000,1.000000,7.163363,7.163516,0.001787,1000,1000
20260722_182801_1625,2026-07-22,20:07:36,20.000000,6.000000,1.000000,7.144749,7.144926,0.001226,1000,1000
20260722_182801_1626,2026-07-22,20:07:39,20.000000,8.000000,1.000000,7.150424,7.150355,0.000776,1000,1000
20260722_182801_1627,2026-07-22,20:07:42,20.000000,10.000000,1.000000,7.144956,7.145090,0.001208,1000,1000
20260722_182801_1628,2026-07-22,20:07:45,20.000000,12.000000,1.000000,7.147652,7.147722,0.003551,1000,1000
20260722_182801_1629,2026-07-22,20:07:48,20.000000,14.000000,1.000000,7.136745,7.136864,0.002827,1000,1000
20260722_182801_1630,2026-07-22,20:07:52,20.000000,16.000000,1.000000,7.134314,7.134561,0.001130,1000,1000
20260722_182801_1631,2026-07-22,20:07:55,20.000000,18.000000,1.000000,7.136537,7.136535,0.001000,1000,1000
20260722_182801_1632,2026-07-22,20:07:58,20.000000,20.000000,1.000000,7.139398,7.139167,0.001078,1000,1000
20260722_182801_1633,2026-07-22,20:08:01,20.000000,22.000000,1.000000,7.132669,7.132586,0.000638,1000,1000
20260722_182801_1634,2026-07-22,20:08:04,20.000000,24.000000,1.000000,7.132359,7.132586,0.001725,1000,1000
20260722_182801_1635,2026-07-22,20:08:07,20.000000,26.000000,1.000000,7.116788,7.117121,0.002842,1000,1000
20260722_182801_1636,2026-07-22,20:08:10,20.000000,28.000000,1.000000,7.117956,7.116463,0.004403,1000,1000
20260722_182801_1637,2026-07-22,20:08:13,20.000000,30.000000,1.000000,7.116143,7.116134,0.000937,1000,1000
20260722_182801_1638,2026-07-22,20:08:16,20.000000,32.000000,1.000000,7.115238,7.116134,0.002422,1000,1000
20260722_182801_1639,2026-07-22,20:08:20,20.000000,34.000000,1.000000,7.121577,7.121399,0.001084,1000,1000
20260722_182801_1640,2026-07-22,20:08:23,20.000000,36.000000,1.000000,7.123173,7.123044,0.000868,1000,1000
20260722_182801_1641,2026-07-22,20:08:26,20.000000,38.000000,1.000000,7.124816,7.124689,0.000915,1000,1000
20260722_182801_1642,2026-07-22,20:08:29,20.000000,40.000000,1.000000,7.110245,7.110211,0.000698,1000,1000
20260722_182801_1643,2026-07-22,20:08:32,20.000000,42.000000,1.000000,7.120813,7.120741,0.000837,1000,1000
20260722_182801_1644,2026-07-22,20:08:35,20.000000,44.000000,1.000000,7.129594,7.129625,0.001241,1000,1000
20260722_182801_1645,2026-07-22,20:08:38,20.000000,46.000000,1.000000,7.134121,7.134232,0.003360,1000,1000
20260722_182801_1646,2026-07-22,20:08:41,20.000000,48.000000,1.000000,7.129644,7.130448,0.003667,1000,1000
20260722_182801_1647,2026-07-22,20:08:44,20.000000,50.000000,1.000000,7.150200,7.148380,0.003813,1000,1000
20260722_182801_1648,2026-07-22,20:08:48,20.000000,52.000000,1.000000,7.154822,7.154961,0.000621,1000,1000
20260722_182801_1649,2026-07-22,20:08:51,20.000000,54.000000,1.000000,7.150710,7.151013,0.000933,1000,1000
20260722_182801_1650,2026-07-22,20:08:54,20.000000,56.000000,1.000000,7.178108,7.179311,0.002891,1000,1000
20260722_182801_1651,2026-07-22,20:08:57,20.000000,58.000000,1.000000,7.192175,7.191814,0.002330,1000,1000
20260722_182801_1652,2026-07-22,20:09:00,20.000000,60.000000,1.000000,7.201942,7.202015,0.000977,1000,1000
20260722_182801_1653,2026-07-22,20:09:03,20.000000,62.000000,1.000000,7.193787,7.193788,0.000701,1000,1000
20260722_182801_1654,2026-07-22,20:09:06,20.000000,64.000000,1.000000,7.176267,7.176349,0.000636,1000,1000
20260722_182801_1655,2026-07-22,20:09:09,20.000000,66.000000,1.000000,7.170919,7.170755,0.000913,1000,1000
20260722_182801_1656,2026-07-22,20:09:13,20.000000,68.000000,1.000000,7.179847,7.179969,0.000595,1000,1000
20260722_182801_1657,2026-07-22,20:09:16,20.000000,70.000000,1.000000,7.189380,7.189182,0.001807,1000,1000
20260722_182801_1658,2026-07-22,20:09:19,20.000000,72.000000,1.000000,7.172685,7.172730,0.001055,1000,1000
20260722_182801_1659,2026-07-22,20:09:22,20.000000,74.000000,1.000000,7.162298,7.162529,0.001329,1000,1000
20260722_182801_1660,2026-07-22,20:09:25,20.000000,76.000000,1.000000,7.148281,7.148380,0.000711,1000,1000
20260722_182801_1661,2026-07-22,20:09:28,20.000000,78.000000,1.000000,7.142809,7.142787,0.001202,1000,1000
20260722_182801_1662,2026-07-22,20:09:32,20.000000,80.000000,1.000000,7.120546,7.120741,0.003015,1000,1000
20260722_182801_1663,2026-07-22,20:09:35,20.000000,82.000000,1.000000,7.130021,7.130612,0.002282,1000,1000
20260722_182801_1664,2026-07-22,20:09:38,20.000000,84.000000,1.000000,7.154514,7.154303,0.001394,1000,1000
20260722_182801_1665,2026-07-22,20:09:41,20.000000,86.000000,1.000000,7.148542,7.148380,0.002099,1000,1000
20260722_182801_1666,2026-07-22,20:09:44,20.000000,88.000000,1.000000,7.142928,7.143116,0.000987,1000,1000
20260722_182801_1667,2026-07-22,20:09:47,20.000000,90.000000,1.000000,7.129637,7.127322,0.004680,1000,1000
20260722_182801_1668,2026-07-22,20:09:50,20.000000,92.000000,1.000000,7.127369,7.127651,0.001741,1000,1000
20260722_182801_1669,2026-07-22,20:09:54,20.000000,94.000000,1.000000,7.122206,7.122386,0.003886,1000,1000
20260722_182801_1670,2026-07-22,20:09:57,20.000000,96.000000,1.000000,7.148610,7.149368,0.002445,1000,1000
20260722_182801_1671,2026-07-22,20:10:01,20.000000,98.000000,1.000000,7.156754,7.157265,0.002064,1000,1000
20260722_182801_1672,2026-07-22,20:10:05,20.000000,100.000000,1.000000,7.151306,7.151013,0.001460,1000,1000
20260722_182801_1673,2026-07-22,20:10:09,20.000000,102.000000,1.000000,7.128994,7.131435,0.009808,1000,1000
20260722_182801_1674,2026-07-22,20:10:13,20.000000,104.000000,1.000000,7.149860,7.148710,0.004514,1000,1000
20260722_182801_1675,2026-07-22,20:10:17,20.000000,106.000000,1.000000,7.151278,7.151342,0.002089,1000,1000
20260722_182801_1676,2026-07-22,20:10:21,20.000000,108.000000,1.000000,7.147603,7.148710,0.003305,1000,1000
20260722_182801_1677,2026-07-22,20:10:25,20.000000,110.000000,1.000000,7.112801,7.112186,0.003942,1000,1000
20260722_182801_1678,2026-07-22,20:10:29,20.000000,112.000000,1.000000,7.129210,7.131435,0.005857,1000,1000
