Angular_Displacement_Degrees,Relative_Intensity_Percent
-60.86474501108647,8.032128514056225
-60.86474501108647,7.831325301204817
-60.665188470066525,7.831325301204817
-60.665188470066525,8.232931726907633
-60.665188470066525,7.630522088353409
-60.665188470066525,8.032128514056225
-60.465631929046566,8.433734939759042
-60.465631929046566,8.232931726907633
-60.465631929046566,8.032128514056225
-60.465631929046566,7.630522088353409
-60.465631929046566,7.831325301204817
-60.26607538802661,7.630522088353409
-60.26607538802661,8.232931726907633
-60.26607538802661,8.433734939759042
-60.26607538802661,8.032128514056225
-60.26607538802661,7.831325301204817
-60.06651884700665,8.232931726907633
-60.06651884700665,8.433734939759042
-60.06651884700665,7.831325301204817
-60.06651884700665,8.634538152610439
-60.06651884700665,8.032128514056225
-59.86696230598669,8.634538152610439
-59.86696230598669,8.032128514056225
-59.86696230598669,8.433734939759042
-59.86696230598669,8.232931726907633
-59.86696230598669,7.831325301204817
-59.667405764966745,8.433734939759042
-59.667405764966745,8.634538152610439
-59.667405764966745,8.032128514056225
-59.667405764966745,8.232931726907633
-59.467849223946786,8.232931726907633
-59.467849223946786,8.634538152610439
-59.467849223946786,8.433734939759042
-59.467849223946786,8.835341365461847
-59.467849223946786,8.032128514056225
-59.26829268292683,8.232931726907633
-59.26829268292683,8.433734939759042
-59.26829268292683,8.634538152610439
-59.26829268292683,8.032128514056225
-59.26829268292683,8.835341365461847
-59.06873614190687,8.634538152610439
-59.06873614190687,8.433734939759042
-59.06873614190687,8.032128514056225
-59.06873614190687,8.835341365461847
-59.06873614190687,8.232931726907633
-58.86917960088692,8.835341365461847
-58.86917960088692,8.032128514056225
-58.86917960088692,8.634538152610439
-58.86917960088692,8.232931726907633
-58.86917960088692,8.433734939759042
-58.669623059866964,8.232931726907633
-58.669623059866964,8.835341365461847
-58.669623059866964,8.634538152610439
-58.669623059866964,8.433734939759042
-58.470066518847005,8.634538152610439
-58.470066518847005,8.232931726907633
-58.470066518847005,8.433734939759042
-58.470066518847005,8.835341365461847
-58.270509977827054,8.232931726907633
-58.270509977827054,8.835341365461847
-58.270509977827054,8.433734939759042
-58.270509977827054,8.634538152610439
-58.07095343680709,8.835341365461847
-58.07095343680709,8.433734939759042
-58.07095343680709,8.232931726907633
-58.07095343680709,9.036144578313255
-58.07095343680709,8.634538152610439
-57.871396895787136,8.835341365461847
-57.871396895787136,9.236947791164663
-57.871396895787136,8.232931726907633
-57.871396895787136,8.433734939759042
-57.871396895787136,8.634538152610439
-57.871396895787136,9.036144578313255
-57.671840354767184,9.236947791164663
-57.671840354767184,9.036144578313255
-57.671840354767184,8.634538152610439
-57.671840354767184,8.433734939759042
-57.671840354767184,8.835341365461847
-57.47228381374723,9.036144578313255
-57.47228381374723,9.437751004016059
-57.47228381374723,8.835341365461847
-57.47228381374723,8.634538152610439
-57.47228381374723,9.236947791164663
-57.27272727272727,9.839357429718875
-57.27272727272727,8.835341365461847
-57.27272727272727,9.036144578313255
-57.27272727272727,9.437751004016059
-57.27272727272727,9.236947791164663
-57.27272727272727,9.638554216867467
-57.27272727272727,8.634538152610439
-57.073170731707314,9.437751004016059
-57.073170731707314,10.240963855421692
-57.073170731707314,9.236947791164663
-57.073170731707314,9.839357429718875
-57.073170731707314,8.835341365461847
-57.073170731707314,10.040160642570283
-57.073170731707314,9.036144578313255
-57.073170731707314,9.638554216867467
-56.87361419068736,9.839357429718875
-56.87361419068736,9.236947791164663
-56.87361419068736,10.040160642570283
-56.87361419068736,9.638554216867467
-56.87361419068736,9.036144578313255
-56.87361419068736,10.441767068273089
-56.87361419068736,10.240963855421692
-56.87361419068736,9.437751004016059
-56.674057649667404,10.642570281124497
-56.674057649667404,9.236947791164663
-56.674057649667404,10.441767068273089
-56.674057649667404,10.240963855421692
-56.674057649667404,9.638554216867467
-56.674057649667404,10.843373493975905
-56.674057649667404,10.040160642570283
-56.674057649667404,9.839357429718875
-56.674057649667404,9.437751004016059
-56.47450110864745,10.441767068273089
-56.47450110864745,10.240963855421692
-56.47450110864745,10.843373493975905
