2.69618367096172e-07,5.63269365988012e-08,7.38601470634879e-08,2.57895356600919e-08,-0.9,0.7
2.69355675578096e-07,5.58550431098446e-08,6.34581195998037e-08,2.31610544180833e-08,-0.9,0.8
2.65828878095529e-07,5.60038155013561e-08,5.6260286648678e-08,2.15186191179852e-08,-0.9,0.9
2.56608078465736e-07,5.52345496348815e-08,4.80371616664355e-08,1.93861838916906e-08,-0.9,1
2.45239118161729e-07,5.28833411892856e-08,4.12635148428618e-08,1.78942873549715e-08,-0.9,1.1
2.30578590626493e-07,5.15052483713662e-08,3.62103791295804e-08,1.56321228074296e-08,-0.9,1.2
2.13681594780272e-07,5.00405521722565e-08,3.13781944880078e-08,1.50696911219329e-08,-0.9,1.3
1.95437964576824e-07,4.68195458662304e-08,2.72771826778759e-08,1.38892488141318e-08,-0.9,1.4
1.78019616370752e-07,4.47083370134864e-08,2.41204589454402e-08,1.19379974957896e-08,-0.9,1.5
2.41006826467416e-08,1.22954181186699e-08,1.79707607960659e-07,5.03526238814205e-08,-0.8,-1.5
2.76540141180712e-08,1.42454454345017e-08,1.99069878765844e-07,5.37101282171267e-08,-0.8,-1.4
3.21449790218243e-08,1.531907378278e-08,2.17001750941412e-07,5.65570586697227e-08,-0.8,-1.3
3.65164761221774e-08,1.69835924796028e-08,2.3353809017173e-07,5.88521607342782e-08,-0.8,-1.2
4.19842916871549e-08,1.9675048462042e-08,2.48853682470031e-07,6.04907927295291e-08,-0.8,-1.1
4.88246757079852e-08,2.06165575464136e-08,2.60807491462401e-07,6.24950476747626e-08,-0.8,-1
5.6515274777759e-08,2.37165922853285e-08,2.69260174788808e-07,6.42416198609502e-08,-0.8,-0.9
6.46954563278061e-08,2.63993093684993e-08,2.73989771459565e-07,6.50426565332468e-08,-0.8,-0.8
7.43800442636714e-08,2.91624146559124e-08,2.73859680219184e-07,6.39914523680283e-08,-0.8,-0.7
8.5076416616624e-08,3.15314897854076e-08,2.69812277388964e-07,6.3852196379481e-08,-0.8,-0.6
9.79157908214119e-08,3.39891764126217e-08,2.60469955547656e-07,6.3210815945859e-08,-0.8,-0.5
1.11474262530879e-07,3.79967269697707e-08,2.49005184752247e-07,6.14067867100293e-08,-0.8,-0.4
1.27772214219871e-07,4.07365120169667e-08,2.33234465517904e-07,5.92351436149423e-08,-0.8,-0.3
1.44682646450681e-07,4.38933361304165e-08,2.16417796138018e-07,5.67821951697635e-08,-0.8,-0.2
1.61863563875122e-07,4.73158099731214e-08,1.9845991065762e-07,5.38513206748761e-08,-0.8,-0.0999999999999999
1.80144139522904e-07,5.05671076431568e-08,1.80028881312044e-07,5.03252387334346e-08,-0.8,0
1.98574260103771e-07,5.35039606981362e-08,1.61573919505213e-07,4.72893962514768e-08,-0.8,0.0999999999999999
2.16936438905764e-07,5.67401685972312e-08,1.43666533268427e-07,4.40065295365928e-08,-0.8,0.2
2.33704776810085e-07,5.84997813371683e-08,1.27326841326143e-07,4.04579525009923e-08,-0.8,0.3
2.48966833673714e-07,6.15225110213335e-08,1.11197062665124e-07,3.77261720722344e-08,-0.8,0.4
2.61614281122132e-07,6.28411782481413e-08,9.80313199758099e-08,3.43667184632163e-08,-0.8,0.5
2.69211996877182e-07,6.47633925398621e-08,8.54784552478027e-08,3.13145935217345e-08,-0.8,0.6
2.74375112708141e-07,6.47401116491683e-08,7.41509779572978e-08,2.83992853542758e-08,-0.8,0.7
2.74136791918935e-07,6.44649237265776e-08,6.44523484513022e-08,2.60786090431192e-08,-0.8,0.8
2.69279040938992e-07,6.41919837475389e-08,5.58391852405186e-08,2.379239693751e-08,-0.8,0.9
2.60744489683966e-07,6.28803737349811e-08,4.8760694648139e-08,2.11861694520689e-08,-0.8,1
2.48554915194745e-07,6.08617621362034e-08,4.21267319948416e-08,1.89761560002437e-08,-0.8,1.1
2.33825801048893e-07,5.927157060098e-08,3.66788402469407e-08,1.7535104881452e-08,-0.8,1.2
2.17128147148585e-07,5.72969261671157e-08,3.18879025634565e-08,1.59662803784257e-08,-0.8,1.3
1.98216690616293e-07,5.37254341437691e-08,2.76685682738133e-08,1.46473184798632e-08,-0.8,1.4
1.797353051299e-07,5.0901098460635e-08,2.40866184997542e-08,1.31081961237431e-08,-0.8,1.5
2.36942372255572e-08,1.38432739179084e-08,1.80203175720664e-07,5.6864991082484e-08,-0.7,-1.5
2.7913890731996e-08,1.48789848959998e-08,1.98792280129253e-07,6.10259936984334e-08,-0.7,-1.4
3.14806625799294e-08,1.65026997368012e-08,2.17636392877659e-07,6.43886271507207e-08,-0.7,-1.3
3.65472050315805e-08,1.88397978574026e-08,2.34252745297488e-07,6.72761855241208e-08,-0.7,-1.2
4.21893305921198e-08,2.10409219346959e-08,2.48742892554033e-07,7.00817089025543e-08,-0.7,-1.1
4.88277012757924e-08,2.34124624069024e-08,2.60895181524391e-07,7.1842252182234e-08,-0.7,-1
5.65240465899739e-08,2.55946379450282e-08,2.68853982682713e-07,7.33340793920937e-08,-0.7,-0.9
6.45819862334653e-08,2.82900217524615e-08,2.72919725480223e-07,7.40747034153134e-08,-0.7,-0.8
7.44106111400934e-08,3.21118846783534e-08,2.7390846858852e-07,7.40009128282774e-08,-0.7,-0.7
8.50772469359431e-08,3.53345847262799e-08,2.69478985666048e-07,7.36380377978108e-08,-0.7,-0.6
9.79286488915917e-08,3.86304812386097e-08,2.60751115514805e-07,7.16595816000773e-08,-0.7,-0.5
1.12616572678206e-07,4.15717497259008e-08,2.48608913362538e-07,6.97384704653819e-08,-0.7,-0.4
1.27521499638862e-07,4.54810209959934e-08,2.34074587934541e-07,6.70456491874734e-08,-0.7,-0.3
1.44121782563616e-07,4.98229867010659e-08,2.16800784637393e-07,6.46425352209768e-08,-0.7,-0.2
