HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
45,30,23,Inf,22.5877982652436,44.8660714285714,0
45,30,24,Inf,22.7884389286647,46.2053571428571,0
45,30,25,Inf,22.8173071049858,46.6517857142857,0
45,30,26,Inf,22.5562085809852,47.3214285714286,0
45,30,27,Inf,22.407773066647,47.3214285714286,0
45,30,28,Inf,22.0140270637001,47.4330357142857,0
45,30,29,Inf,21.7795852658212,47.65625,0
45,30,30,Inf,21.4049682128998,47.5446428571429,0
45,30,31,Inf,21.0562294541506,47.2098214285714,0
45,30,32,Inf,21.0541288825072,46.9866071428571,0
45,30,33,Inf,20.937172451754,45.4241071428571,0
45,30,34,Inf,20.8622140688708,43.5267857142857,0
45,30,35,Inf,20.7118032061648,41.9642857142857,0
45,30,36,Inf,20.8640266205,37.6116071428571,0
45,30,37,Inf,20.9188495666508,34.5982142857143,0
45,30,38,Inf,21.4001004701869,31.4732142857143,0
45,30,39,Inf,21.4395275385329,28.4598214285714,0
45,30,40,Inf,22.0790795840926,25.2232142857143,0
45,30,41,Inf,21.9645949179482,22.9910714285714,0
45,30,42,Inf,22.7297427132629,20.3125,0
45,30,43,Inf,23.092167230998,16.8526785714286,0
45,30,44,Inf,23.668621906195,14.3973214285714,0
45,30,45,Inf,24.595779088482,9.15178571428571,0.446428571428571
45,30,46,Inf,26.9745238562842,6.58482142857143,0
45,30,47,Inf,28.4002692643425,5.24553571428571,0
45,30,48,Inf,29.5906570728202,3.57142857142857,0
45,30,49,Inf,34.3615640436289,1.78571428571429,0
45,30,50,Inf,38.0877924108956,0.446428571428571,0
45,30,51,Inf,NaN,0,0
45,30,52,Inf,NaN,0,0
45,30,53,Inf,NaN,0,0
45,30,54,Inf,NaN,0,0
45,30,55,Inf,NaN,0,0
45,30,56,Inf,NaN,0,0
45,30,57,Inf,NaN,0,0
45,30,58,Inf,NaN,0,0
45,30,59,Inf,NaN,0,0
45,30,60,Inf,NaN,0,0
45,30,61,Inf,NaN,0,0
45,30,62,Inf,NaN,0,0
45,30,63,Inf,NaN,0,0
45,30,63.434948822922,Inf,NaN,0,0
45,30,64,Inf,NaN,0,0
45,30,65,Inf,NaN,0,0
45,30,66,Inf,NaN,0,0
45,30,67,Inf,NaN,0,0
45,30,68,Inf,NaN,0,0
45,30,69,Inf,NaN,0,0
45,30,70,Inf,NaN,0,0
45,30,71,Inf,NaN,0,0
45,30,72,Inf,NaN,0,0
45,30,73,Inf,NaN,0,0
45,30,74,Inf,NaN,0,0
45,30,75,Inf,NaN,0,0
45,30,76,Inf,NaN,0,0
45,30,77,Inf,NaN,0,0
45,30,78,Inf,NaN,0,0
45,30,79,Inf,NaN,0,0
45,30,80,Inf,NaN,0,0
45,30,81,Inf,NaN,0,0
45,30,82,Inf,NaN,0,0
45,30,83,Inf,NaN,0,0
45,30,84,Inf,NaN,0,0
45,30,85,Inf,NaN,0,0
45,45,0,Inf,NaN,0,0
45,45,1,Inf,116.017206886149,61.9419642857143,0
45,45,2,Inf,98.8208581595741,63.3928571428571,0
45,45,3,Inf,72.6264856636666,64.5089285714286,0
45,45,4,Inf,66.3479399324081,66.5178571428571,0
45,45,5,Inf,57.2974122263107,68.1919642857143,0
45,45,6,Inf,52.1480535213282,70.4241071428571,0
45,45,7,Inf,48.1207229694226,71.7633928571429,0
45,45,8,Inf,45.204795637058,73.1026785714286,0
45,45,9,Inf,43.1546344950766,73.9955357142857,0
45,45,10,Inf,38.8902055317941,75.2232142857143,0
45,45,11,Inf,37.6156649374684,76.5625,0
45,45,12,Inf,35.1005881216738,77.7901785714286,0
45,45,13,Inf,34.3234927996555,78.6830357142857,0
45,45,14,Inf,33.6310473514418,80.1339285714286,0
45,45,15,Inf,31.8444474497962,80.9151785714286,0
45,45,16,Inf,30.5885494809838,81.9196428571429,0
45,45,17,Inf,30.1306776629488,82.4776785714286,0
45,45,18,Inf,29.8907535268995,83.8169642857143,0
45,45,19,Inf,30.2543976753197,84.9330357142857,0
45,45,20,Inf,30.2189228428804,86.0491071428571,0
45,45,21,Inf,29.5197420872754,86.71875,0
45,45,22,Inf,28.9368375069546,87.2767857142857,0
45,45,23,Inf,28.9830869930455,88.0580357142857,0
