variant,region,pitch_mm,radii_mm,K,peb_median_m,peb_p95_m,peb_max_m,fraction_peb_1cm,fraction_peb_10cm,fraction_full_rank,minimum_visible_5sigma,config_json
pitch2.5,tile_ninth,2.5,"15,17",2,0.011247070884782467,100.11956835376543,inf,0.4685121107266436,0.7065743944636678,0.986159169550173,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,"15,17",2,0.21835298330621888,inf,inf,0.3134948096885813,0.485121107266436,0.8643598615916955,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.017], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,"15,20",2,0.004191945566810521,0.013673007067460817,0.10248804617338361,0.9086505190311419,0.9944636678200692,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,"15,20",2,0.009833325519321747,753.1067136264575,inf,0.5100346020761246,0.6124567474048442,0.986159169550173,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,"15,20",2,1.5448251411452132,inf,inf,0.3301038062283737,0.4519031141868512,0.8366782006920416,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,"15,25",2,0.005547290503315474,0.23285973572441487,0.8076246769478976,0.7259515570934256,0.903114186851211,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,"15,25",2,0.09766002410683368,inf,inf,0.3854671280276817,0.5044982698961937,0.9307958477508651,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,"15,25",2,73.77175977894748,inf,inf,0.26089965397923875,0.3550173010380623,0.714878892733564,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,"17,20",2,0.003963811435055729,0.021956904578443674,0.18107298237372715,0.8283737024221454,0.9916955017301038,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,"17,20",2,0.02074623186714651,52627.59586871049,inf,0.429757785467128,0.5653979238754325,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,"17,20",2,4.9925609212260955,inf,inf,0.30242214532871975,0.39377162629757784,0.8117647058823529,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,"17,25",2,0.004235406660033627,0.050390143398675875,0.37257476449710963,0.784083044982699,0.986159169550173,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,"17,25",2,0.10550719850146789,inf,inf,0.415916955017301,0.48788927335640137,0.916955017301038,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,"17,25",2,259.93209656247194,inf,inf,0.29134948096885815,0.3439446366782007,0.7453287197231834,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.017, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,"20,25",2,0.005289369649914437,0.2706451047231989,14.06405127871816,0.6179930795847751,0.8643598615916955,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,"20,25",2,0.40219961613046024,104958777.37100507,inf,0.3190311418685121,0.4186851211072664,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,"20,25",2,1073.2492142000262,inf,inf,0.22491349480968859,0.3079584775086505,0.7868512110726643,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_core,2.5,"11,12,13,15,17,20,25",7,0.0028969014425092874,0.008319837944066892,0.025828235978127393,0.9584775086505191,1.0,1.0,3,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.011, 0.012, 0.013, 0.015, 0.017, 0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_ninth,2.5,"11,12,13,15,17,20,25",7,0.00531166819272698,1.2783950566225224,294.6852232811961,0.5958477508650519,0.8394463667820069,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.011, 0.012, 0.013, 0.015, 0.017, 0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
pitch2.5,tile_prism,2.5,"11,12,13,15,17,20,25",7,0.02853411955028091,5942142.594277511,inf,0.42422145328719724,0.5958477508650519,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.0025, ""array_lens_distance"": 0.005, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.011, 0.012, 0.013, 0.015, 0.017, 0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,13,1,0.009443197378263655,0.40589271592982396,1.2225827219394447,0.5211072664359861,0.8477508650519031,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,13,1,0.8403614437506051,inf,inf,0.2664359861591695,0.4491349480968858,0.903114186851211,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,13,1,628.719783524254,inf,inf,0.1916955017301038,0.3217993079584775,0.742560553633218,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,15,1,0.005440480939769041,3.918937088319788,11.815154908456533,0.6069204152249135,0.7619377162629758,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,15,1,6.211013595191452,inf,inf,0.3079584775086505,0.41314878892733564,0.8809688581314878,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,15,1,1670.6461003143593,inf,inf,0.22768166089965397,0.26920415224913496,0.6982698961937717,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,20,1,0.034887309887015126,256.7146321699918,15384.791404271808,0.4186851211072664,0.582006920415225,1.0,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,20,1,368.1140510010404,inf,inf,0.22214532871972317,0.28027681660899656,0.903114186851211,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,20,1,268831.55432135053,inf,inf,0.15017301038062283,0.2083044982698962,0.7093425605536332,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,25,1,0.2433244518548858,11900.9713834839,2924561.643053469,0.3134948096885813,0.4186851211072664,1.0,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,25,1,6370.756041040891,inf,inf,0.16401384083044981,0.2664359861591695,0.889273356401384,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,25,1,31126721.290599823,inf,inf,0.11418685121107267,0.1695501730103806,0.6484429065743945,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,"13,15",2,0.0038009849244572255,0.009968958055153068,0.015430293760723317,0.9529411764705882,1.0,1.0,2,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,"13,15",2,0.010592062306489645,212.53301645841813,inf,0.4906574394463668,0.673356401384083,0.986159169550173,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,"13,15",2,0.27315953797905235,inf,inf,0.3411764705882353,0.4629757785467128,0.8698961937716263,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.015], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,"13,20",2,0.003916264572634336,0.014507444313980546,0.08197828262017551,0.8837370242214533,1.0,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,"13,20",2,0.02351626770460917,123947.1129272822,inf,0.429757785467128,0.5847750865051903,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,"13,20",2,23.60346867923398,inf,inf,0.30242214532871975,0.3965397923875433,0.7813148788927335,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,"13,25",2,0.005218146352755564,0.07255283636463081,0.14267735091167727,0.6761245674740485,0.9778546712802768,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,"13,25",2,0.2533971778564521,inf,inf,0.3633217993079585,0.44359861591695504,0.903114186851211,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,"13,25",2,377.277710160008,inf,inf,0.26366782006920414,0.3217993079584775,0.742560553633218,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.013, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,"15,20",2,0.004018770319752548,0.056291161394511624,0.9225692161981867,0.7674740484429066,0.9695501730103806,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,"15,20",2,0.09498957352352207,320723.4151914204,inf,0.4076124567474048,0.5072664359861592,0.986159169550173,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,"15,20",2,73.47397633140584,inf,inf,0.27197231833910035,0.3550173010380623,0.8256055363321799,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.02], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,"15,25",2,0.004486781714610404,0.9998811186834934,7.536158917247333,0.6927335640138408,0.7785467128027682,1.0,1,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,"15,25",2,1.4161421116942376,inf,inf,0.37993079584775086,0.4186851211072664,0.903114186851211,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_prism,2.0,"15,25",2,1503.1200671512502,inf,inf,0.24152249134948098,0.30242214532871975,0.714878892733564,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.015, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_core,2.0,"20,25",2,0.014558888878183436,12.240510687567355,1491.5267844057648,0.4269896193771626,0.7065743944636678,1.0,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
short_gap,tile_ninth,2.0,"20,25",2,8.17613295715788,5017477000.954629,inf,0.23044982698961938,0.37993079584775086,0.9584775086505191,0,"{""wavelength"": 9.5e-07, ""waist"": 5e-06, ""index"": 1.55, ""power"": 0.01, ""pitch"": 0.002, ""array_lens_distance"": 0.001, ""diameter"": 0.016, ""edge_thickness"": 0.002, ""radii"": [0.02, 0.025], ""tiles"": 1, ""tile_spacing"": 0.02, ""tilt_deg"": 21.0, ""array_height"": 3.0, ""pd_area"": 1e-06, ""fov_deg"": 70.0, ""transmission"": 0.9}"
