Case,OrientationVariance_deg2,VisibilityDisagreement_percent,Method,RMSE_full_cm,RMSE_success_cm,Failure_percent,RMS_bias_cm,RMS_PEB_cm,RMSE_success_over_PEB,MC_CI95_low_cm,MC_CI95_high_cm,DirectionRMSE_deg,RangeRMSE_cm
2,0.04,0,LS,0.857024558218514,0.857024558218514,0,0.0739553009207116,0.826245606708003,1.0372515766022,0.8383202001456,0.875728916291429,0.265986146464393,0.173515556680658
2,0.04,0,GLS,0.857149514325843,0.857149514325843,0,0.0746727540741695,0.826245606708003,1.03740281021399,0.838439668724081,0.875859359927605,0.266021630032291,0.173583573936048
2,0.04,0,WLS,0.998797749604639,0.998797749604639,0,0.14820480404797,0.826245606708003,1.20883880228318,0.977395918739489,1.02019958046979,0.304867280545241,0.200168175767252
2,0.04,0,NLS,0.857024558218514,0.857024558218514,0,0.0739553009207116,0.826245606708003,1.0372515766022,0.8383202001456,0.875728916291429,0.265986146464393,0.173515556680658
2,0.16,0,LS,1.36553614622001,1.36553614622001,0,0.118302589546847,1.24539198640173,1.096470959449,1.33737249034225,1.39369980209776,0.437460481087863,0.279495810216519
2,0.16,0,GLS,1.36611187167948,1.36611187167948,0,0.12090524314811,1.24539198640173,1.09693324398733,1.33792342910778,1.39430031425119,0.437633891265794,0.279820554003292
2,0.16,0,WLS,1.43593502117524,1.43593502117524,0,0.174457550666572,1.24539198640173,1.15299844294328,1.40815717245397,1.46371286989651,0.456521129335134,0.266368473067283
2,0.16,0,NLS,1.36553614622001,1.36553614622001,0,0.118302589546847,1.24539198640173,1.096470959449,1.33737249034225,1.39369980209776,0.437460481087863,0.279495810216519
2,0.49,0,LS,2.23565880484911,2.23565880484911,0,0.19923046210971,1.93552960663832,1.15506308825318,2.19085189791866,2.28046571177957,0.724632389788956,0.460591752986893
2,0.49,0,GLS,2.23799419968433,2.23799419968433,0,0.207168615394587,1.93552960663832,1.15626968040615,2.19307786228687,2.28291053708179,0.725360464843472,0.461936043598669
2,0.49,0,WLS,2.24751366764375,2.24751366764375,0,0.275767518921681,1.93552960663832,1.16118795596586,2.20487360765599,2.2901537276315,0.728598446485916,0.40542854173184
2,0.49,0,NLS,2.23565880484911,2.23565880484911,0,0.19923046210971,1.93552960663832,1.15506308825318,2.19085189791866,2.28046571177957,0.724632389788956,0.460591752986893
2,1,0,LS,3.14162925145546,3.14162925145546,0,0.285535935890352,2.63634044880608,1.1916629556999,3.07924779674564,3.20401070616527,1.02144125891843,0.649968859275304
2,1,0,GLS,3.14763651819249,3.14763651819249,0,0.302261140207484,2.63634044880608,1.19394159415866,3.0849692595639,3.21030377682107,1.02334605224799,0.653468101406322
